k,name,in_iM,gene_weight,regulator,function,category
43,43,False,0.0233553811028708,,,
19,19,False,-0.0195287783331096,,,
51,51,False,0.0192450750835761,,,
15,15,False,0.0177541714491447,,,
17,17,False,-0.0146648095326106,,,
18,18,False,0.0137502533658175,,,
26,26,False,-0.013335298773855,,,
29,29,False,-0.0133090957509911,,,
52,52,False,0.0120197139142052,,,
37,SG_4,False,0.0117288525592154,,,
27,27,False,0.0104516688448509,,,
39,39,False,-0.0100049617267641,,,
49,49,False,0.0099573214075983,,,
33,33,False,-0.0091332615799271,,,
2,2,False,-0.0087640421019805,,,
45,45,False,0.0087244780352714,,,
14,14,False,-0.0081265728253383,,,
28,28,False,-0.0079196437024186,,,
40,SG_6,False,-0.0061879792190305,,,
16,16,False,0.0061515518047965,,,
38,SG_5,False,-0.0060284655621558,,,
30,30,False,0.0058529677869404,,,
32,32,False,0.0058417826592775,,,
41,41,False,-0.005784985874895,,,
36,36,False,-0.0049322581658097,,,
1,1,False,-0.0049158124149946,,,
10,10,False,-0.0045124386110242,,,
31,31,False,0.0044896643884753,,,
44,SG_7,False,-0.0044440057424564,,,
5,5,False,-0.0039359735030128,,,
48,48,False,-0.0035201349753673,,,
21,21,False,-0.0034576974736843,,,
7,7,False,-0.0034137778998851,,,
3,SG_1,False,0.0033735072405548,,,
0,0,False,-0.0032727381877798,,,
47,SG_8,False,0.0032643376679384,,,
25,25,False,0.0031087607505298,,,
8,8,False,-0.0030462005126308,,,
12,SG_2,False,0.0029549222488593,,,
9,9,False,-0.002832125363442,,,
20,20,False,0.002361429798143,,,
23,23,False,0.0023551324981891,,,
13,13,False,-0.0023009728275725,,,
34,SG_3,False,0.0020507457312843,,,
24,24,False,-0.0015638400776687,,,
50,SG_9,False,-0.0013266800419673,,,
46,46,False,0.0007487399091903,,,
4,4,False,-0.0004407909903825,,,
42,42,False,-0.0004141062312873,,,
11,11,False,-0.0003384645932488,,,
22,22,False,-0.0001599093729551,,,
35,35,False,0.0001354410520132,,,
6,6,False,9.35362832422863e-05,,,
