k,name,in_iM,gene_weight,regulator,function,category
29,29,True,-0.0430704121883328,,,
23,23,False,0.0201254376196681,,,
1,1,False,-0.0184470850738009,,,
13,13,False,-0.0148489501508459,,,
36,36,False,-0.0145470948692226,,,
28,28,False,-0.0138184495201821,,,
0,0,False,-0.0121930570644279,,,
38,SG_5,False,-0.0117664007578022,,,
50,SG_9,False,0.0112918285681611,,,
41,41,False,-0.0109146731433472,,,
4,4,False,-0.0107195921831608,,,
48,48,False,-0.0103761755785034,,,
33,33,False,0.0102870333417485,,,
22,22,False,-0.0089213648825443,,,
20,20,False,0.0081964628559748,,,
24,24,False,0.0075935754556132,,,
34,SG_3,False,0.0075583724829343,,,
46,46,False,0.0070277392174101,,,
47,SG_8,False,0.0069343363577457,,,
16,16,False,-0.0069027900439714,,,
25,25,False,0.0067982565823821,,,
12,SG_2,False,0.0067716074928057,,,
7,7,False,-0.0067124808658466,,,
43,43,False,-0.0062875151492249,,,
9,9,False,0.0060735274642768,,,
6,6,False,0.0060570353639738,,,
14,14,False,0.0053265741274694,,,
31,31,False,0.0050517093464493,,,
52,52,False,0.0050214767199992,,,
32,32,False,-0.0040080001477776,,,
44,SG_7,False,0.0039761550149437,,,
10,10,False,0.0036918402405618,,,
49,49,False,0.0030856865293262,,,
17,17,False,0.0030708055492283,,,
11,11,False,-0.0029104533936267,,,
40,SG_6,False,0.002902564459427,,,
19,19,False,-0.0025302995112064,,,
27,27,False,-0.0024806480902468,,,
51,51,False,0.0020232663709786,,,
39,39,False,-0.0017576682525672,,,
15,15,False,0.0017555398404437,,,
18,18,False,0.0015187304289141,,,
3,SG_1,False,0.0014298213648726,,,
30,30,False,0.0013648533329952,,,
21,21,False,-0.0011957500772919,,,
45,45,False,-0.0011878446149692,,,
42,42,False,0.0011292340947399,,,
2,2,False,0.0009378027411007,,,
37,SG_4,False,-0.0008892247355556,,,
8,8,False,-0.0007462594540558,,,
26,26,False,-0.0003967094255244,,,
35,35,False,-0.000379004145623,,,
5,5,False,0.000279184281973,,,
