k,name,in_iM,gene_weight,regulator,function,category
16,16,True,0.0513039072243097,,,
14,14,False,-0.019836158328929,,,
18,18,False,-0.0181428363513345,,,
51,51,False,0.0157731500176918,,,
0,0,False,-0.0135773226968492,,,
17,17,False,-0.011840069981993,,,
7,7,False,-0.0101503131061058,,,
20,20,False,0.0076912695881813,,,
27,27,False,0.0072518900557747,,,
36,36,False,-0.0066474527513398,,,
32,32,False,0.0057460845292283,,,
21,21,False,-0.0055365961407975,,,
1,1,False,-0.004797422426052,,,
26,26,False,-0.0046510309474164,,,
23,23,False,0.0044817252702133,,,
46,46,False,0.0043181113751068,,,
6,6,False,-0.0040568956133307,,,
29,29,False,0.0039627718789868,,,
9,9,False,-0.0037714017808088,,,
24,24,False,-0.0036177387840669,,,
34,SG_3,False,-0.0033199615661415,,,
8,8,False,-0.0028936632653306,,,
42,42,False,-0.0028533653414237,,,
5,5,False,-0.0028508025436242,,,
15,15,False,0.0027779677285262,,,
25,25,False,-0.0027234814682812,,,
2,2,False,0.002676293899499,,,
45,45,False,-0.0025557928759723,,,
43,43,False,-0.0021939715875179,,,
30,30,False,0.0020070614095809,,,
41,41,False,-0.0019635250697331,,,
3,SG_1,False,0.0017074005122327,,,
33,33,False,-0.0014804709994748,,,
13,13,False,0.001463584203817,,,
37,SG_4,False,0.0014591695443215,,,
44,SG_7,False,0.0012678938312244,,,
28,28,False,-0.0011250953139869,,,
47,SG_8,False,-0.0010361922118406,,,
10,10,False,0.0009828537699136,,,
4,4,False,-0.0009686484655539,,,
19,19,False,-0.0009470064492264,,,
12,SG_2,False,0.0008034648264957,,,
11,11,False,0.0007573554229809,,,
49,49,False,-0.0006535440077295,,,
31,31,False,0.0006512373570028,,,
40,SG_6,False,-0.000643467935847,,,
50,SG_9,False,-0.0006369622254483,,,
35,35,False,-0.0006352432959428,,,
48,48,False,0.0004747321680249,,,
22,22,False,0.0001576945189111,,,
52,52,False,0.0001391197364381,,,
39,39,False,-9.216187892239754e-05,,,
38,SG_5,False,5.4914210083546e-05,,,
