k,name,in_iM,gene_weight,regulator,function,category
11,11,False,-0.040360140555813,,,
41,41,False,0.023659294317717,,,
43,43,False,-0.0211261462912518,,,
26,26,False,-0.0204773937808733,,,
39,39,False,0.0195718336103064,,,
2,2,False,0.0167227603739721,,,
18,18,False,0.0165296217823259,,,
33,33,False,0.0152073693890906,,,
31,31,False,-0.0151030598753078,,,
10,10,False,-0.0150760264207394,,,
14,14,False,0.013459569549019,,,
1,1,False,-0.0116934320767639,,,
16,16,False,0.0111047787763413,,,
28,28,False,-0.0110258434670912,,,
25,25,False,-0.0098941848218831,,,
30,30,False,-0.0090386728594144,,,
24,24,False,-0.0089274788710043,,,
23,23,False,0.0086393850678783,,,
12,SG_2,False,-0.0085004859080597,,,
29,29,False,-0.0083187469177228,,,
21,21,False,-0.0081571462146623,,,
19,19,False,0.0069117018820137,,,
45,45,False,-0.0068772222858559,,,
35,35,False,-0.0067018796869593,,,
38,SG_5,False,-0.0062579270647919,,,
32,32,False,0.0061656620338182,,,
17,17,False,-0.0057060475152821,,,
36,36,False,-0.0055929312119992,,,
42,42,False,-0.0051363364798162,,,
22,22,False,0.0046464995992942,,,
7,7,False,0.0045078096673363,,,
15,15,False,0.0044496847928715,,,
4,4,False,-0.0042905415913949,,,
52,52,False,-0.0040013353576732,,,
37,SG_4,False,-0.0036678149067904,,,
51,51,False,0.0033297219909184,,,
8,8,False,0.0032886168048832,,,
44,SG_7,False,-0.0032554427562489,,,
27,27,False,-0.0030801247059225,,,
13,13,False,0.0027922982576873,,,
46,46,False,0.0024136620047623,,,
3,SG_1,False,0.0023066907211147,,,
47,SG_8,False,-0.001942073827998,,,
6,6,False,0.0016383035232966,,,
0,0,False,-0.0015917792100841,,,
48,48,False,-0.0015322807955207,,,
50,SG_9,False,-0.0014512960464439,,,
34,SG_3,False,-0.0013599169920927,,,
40,SG_6,False,-0.0010655014067885,,,
9,9,False,0.0009677215042419,,,
20,20,False,-0.0005696617270182,,,
49,49,False,-0.000228689632717,,,
5,5,False,-0.0001602662446201,,,
