k,name,in_iM,gene_weight,regulator,function,category
10,10,False,-0.0135775833640559,,,
16,16,False,-0.0104499064363175,,,
19,19,False,-0.010205022294547,,,
18,18,False,0.00977226550007,,,
14,14,False,-0.0092064659225004,,,
51,51,False,-0.0081888856189676,,,
49,49,False,0.0081686181669882,,,
35,35,False,-0.0080411041232856,,,
47,SG_8,False,0.0079925413604389,,,
39,39,False,-0.0076957849682646,,,
7,7,False,0.0065048619500325,,,
29,29,False,-0.0063101564769062,,,
25,25,False,-0.0054108998410321,,,
15,15,False,0.0053884640468561,,,
28,28,False,0.0049999627926792,,,
23,23,False,-0.0040825193018539,,,
26,26,False,0.0039409363279613,,,
27,27,False,-0.0038539507175715,,,
34,SG_3,False,-0.0038410392894078,,,
4,4,False,-0.0037970311344704,,,
3,SG_1,False,-0.0036751688598072,,,
13,13,False,0.0035581980284902,,,
42,42,False,-0.0034575536221728,,,
48,48,False,-0.0034468562349488,,,
0,0,False,0.0034414108392705,,,
5,5,False,-0.0033806932292974,,,
36,36,False,0.0033014322997282,,,
33,33,False,0.0031550982600603,,,
2,2,False,0.0029859816138847,,,
43,43,False,0.0026056750134822,,,
40,SG_6,False,0.0022528642108985,,,
38,SG_5,False,-0.0022484045411418,,,
9,9,False,-0.0021668547410748,,,
44,SG_7,False,-0.0021137493238751,,,
6,6,False,-0.0020378866997918,,,
31,31,False,0.0020312231210054,,,
17,17,False,0.0017109498216525,,,
11,11,False,0.001571342031708,,,
30,30,False,-0.0014585771987861,,,
8,8,False,-0.0013925145442308,,,
21,21,False,-0.0013008911715557,,,
32,32,False,-0.001256829345543,,,
20,20,False,0.0012028391583797,,,
41,41,False,-0.0011015516298819,,,
50,SG_9,False,-0.0008324685899914,,,
52,52,False,0.0007537948456017,,,
46,46,False,0.0007155927528624,,,
12,SG_2,False,-0.0004957060439008,,,
37,SG_4,False,0.000437658462178,,,
24,24,False,-0.0002674315720496,,,
22,22,False,9.330454508643096e-05,,,
1,1,False,-8.145919871112951e-05,,,
45,45,False,-3.6473027256344288e-06,,,
