k,name,in_iM,gene_weight,regulator,function,category
15,15,False,-0.0157741023308442,,,
52,52,False,-0.0135420250820898,,,
33,33,False,-0.0130106536050082,,,
35,35,False,0.0126470706717573,,,
39,39,False,-0.0109248030845426,,,
51,51,False,0.0108650402602959,,,
30,30,False,-0.0101254060768831,,,
46,46,False,-0.0100756866255282,,,
11,11,False,0.0100036797077583,,,
10,10,False,0.0097688496646917,,,
48,48,False,-0.0089309013005225,,,
29,29,False,0.0082104824966913,,,
17,17,False,0.0082019404304745,,,
23,23,False,-0.007611395498337,,,
44,SG_7,False,-0.0064724839536917,,,
12,SG_2,False,0.0061933531538877,,,
4,4,False,-0.0056589817759519,,,
13,13,False,0.0049741036665082,,,
38,SG_5,False,0.0049545061661525,,,
9,9,False,0.0049280870484935,,,
24,24,False,0.00454048199383,,,
43,43,False,-0.0040617615595057,,,
26,26,False,-0.0040227434899223,,,
2,2,False,-0.0039826324397737,,,
41,41,False,-0.0038906448138316,,,
5,5,False,0.0038448011699888,,,
32,32,False,-0.0037730839693951,,,
3,SG_1,False,-0.0036723227844509,,,
25,25,False,-0.0036574256543721,,,
20,20,False,0.003534095566102,,,
21,21,False,-0.003396135633349,,,
47,SG_8,False,-0.0032754822221627,,,
49,49,False,0.0031895282641521,,,
36,36,False,0.0031509508708575,,,
19,19,False,-0.0029472864394717,,,
14,14,False,-0.0028443611338268,,,
31,31,False,0.0022246568270196,,,
27,27,False,-0.0022133162584618,,,
22,22,False,-0.002114055926177,,,
8,8,False,0.0017662703945992,,,
0,0,False,-0.0017388476534729,,,
16,16,False,-0.0015294236290233,,,
40,SG_6,False,0.0015112132449755,,,
50,SG_9,False,-0.001316510356389,,,
37,SG_4,False,0.0011659551763429,,,
18,18,False,0.0010427013761311,,,
45,45,False,-0.0009775171722852,,,
1,1,False,0.000853151174346,,,
6,6,False,-0.0006356358181421,,,
28,28,False,0.0004881878353493,,,
7,7,False,0.000182298607593,,,
42,42,False,-0.000146304758493,,,
34,SG_3,False,4.956432249279745e-05,,,
