k,name,in_iM,gene_weight,regulator,function,category
17,17,False,0.0099873726695006,,,
36,36,False,-0.0097799835700841,,,
31,31,False,-0.0097240535638001,,,
19,19,False,-0.0091474493106621,,,
22,22,False,0.0082928557519566,,,
45,45,False,-0.0079680661086945,,,
25,25,False,0.0068297493730153,,,
20,20,False,0.0066603421651387,,,
46,46,False,-0.0063703984933719,,,
23,23,False,-0.0061024214311547,,,
51,51,False,-0.0057793922693364,,,
41,41,False,-0.0057664181114856,,,
16,16,False,-0.0055765407213644,,,
10,10,False,-0.0053161346669185,,,
11,11,False,0.0052736365268605,,,
49,49,False,0.0052152903284638,,,
5,5,False,-0.0051222128031475,,,
29,29,False,0.0044553828390633,,,
1,1,False,0.0042977762705944,,,
50,SG_9,False,0.00425345769038,,,
30,30,False,0.0031219894853522,,,
14,14,False,0.0030078442541468,,,
0,0,False,0.0029764093966564,,,
2,2,False,0.0028845005867755,,,
48,48,False,-0.0027521825694094,,,
32,32,False,-0.0026572765551134,,,
35,35,False,-0.0022342159856226,,,
34,SG_3,False,0.0021579419701015,,,
13,13,False,0.002079596462442,,,
6,6,False,-0.0020376497015315,,,
27,27,False,-0.0018703258204902,,,
12,SG_2,False,-0.001716265231239,,,
4,4,False,0.0015640886223576,,,
9,9,False,0.0014566942388308,,,
15,15,False,0.0014312817432823,,,
44,SG_7,False,-0.0014160719044247,,,
26,26,False,-0.0013954210952327,,,
42,42,False,0.0013502403137841,,,
52,52,False,0.0013153261822077,,,
3,SG_1,False,-0.0010728917753524,,,
28,28,False,0.0009990534044327,,,
24,24,False,-0.0008181296169668,,,
8,8,False,-0.0007697736348027,,,
47,SG_8,False,0.0007475973560906,,,
38,SG_5,False,0.0007163002968389,,,
37,SG_4,False,0.0006820947580758,,,
18,18,False,0.0006039822367481,,,
7,7,False,-0.0004507937413463,,,
33,33,False,-0.0004062334648774,,,
39,39,False,0.0004055420949483,,,
40,SG_6,False,0.0003654960190503,,,
21,21,False,0.0003309324299438,,,
43,43,False,-5.0276028973587375e-05,,,
