k,name,in_iM,gene_weight,regulator,function,category
9,9,True,0.1765443685187651,,,
39,39,True,0.0512414108844465,,,
29,29,True,0.0322550816939562,,,
20,20,False,-0.0439613561161295,,,
43,43,False,-0.0230024847323832,,,
17,17,False,0.0206570206232782,,,
15,15,False,0.0186862531684965,,,
23,23,False,0.0174595430829746,,,
14,14,False,-0.0172672126552869,,,
30,30,False,0.0165452705645368,,,
13,13,False,-0.0159955168781162,,,
7,7,False,0.0157855112019408,,,
31,31,False,0.0150125924799993,,,
16,16,False,-0.0146162726966665,,,
36,36,False,0.0139289826344128,,,
52,52,False,0.0108025315088644,,,
12,SG_2,False,0.0092085195649847,,,
46,46,False,0.0088560698648519,,,
22,22,False,-0.0086562018851095,,,
2,2,False,-0.0082983743559934,,,
38,SG_5,False,-0.0082625271314821,,,
3,SG_1,False,0.00734074657614,,,
37,SG_4,False,0.0059978976699927,,,
6,6,False,0.00599573468277,,,
19,19,False,-0.0058797854195326,,,
27,27,False,0.005618656334515,,,
10,10,False,0.0054848422886864,,,
51,51,False,0.0053935382360031,,,
1,1,False,-0.0050605234662446,,,
5,5,False,-0.0048285941928347,,,
44,SG_7,False,0.0048170148160043,,,
4,4,False,-0.004742493391029,,,
0,0,False,-0.0044753335902828,,,
50,SG_9,False,-0.0041709187487885,,,
48,48,False,-0.0036332019073519,,,
8,8,False,0.0035805180664187,,,
34,SG_3,False,0.0033565151018473,,,
28,28,False,-0.0031259097240244,,,
26,26,False,0.0027853820216693,,,
21,21,False,-0.0027354872040147,,,
25,25,False,-0.0027139799180546,,,
45,45,False,-0.0026257814313729,,,
24,24,False,0.0025773616812715,,,
35,35,False,-0.0022319215497674,,,
42,42,False,-0.0022029107948153,,,
49,49,False,-0.0018510673857207,,,
11,11,False,-0.0016382125687361,,,
41,41,False,-0.0014268667249424,,,
18,18,False,-0.0011643553116565,,,
40,SG_6,False,0.0003834571842192,,,
32,32,False,-0.0002167458118413,,,
47,SG_8,False,-0.0002131190614212,,,
33,33,False,-8.35569587480101e-05,,,
