k,name,in_iM,gene_weight,regulator,function,category
33,33,False,-0.0215285076339726,,,
29,29,False,0.0112825242891601,,,
43,43,False,0.0112250456954898,,,
9,9,False,0.0106548539852492,,,
28,28,False,-0.010586551955816,,,
2,2,False,-0.0104777624837794,,,
40,SG_6,False,-0.0104206611781144,,,
49,49,False,0.0103620617456964,,,
44,SG_7,False,-0.0101739757303114,,,
34,SG_3,False,-0.0099836847682443,,,
48,48,False,0.0096668841198364,,,
4,4,False,-0.0095361177134693,,,
7,7,False,0.0091985690414448,,,
30,30,False,-0.009138306855968,,,
18,18,False,-0.0090814506836645,,,
21,21,False,-0.0087498761112622,,,
52,52,False,0.0080493991897144,,,
47,SG_8,False,-0.0079510574377941,,,
12,SG_2,False,0.0075976145804217,,,
25,25,False,0.006967403058329,,,
3,SG_1,False,-0.0069020906801584,,,
27,27,False,0.0068541677427723,,,
20,20,False,-0.006775378921639,,,
0,0,False,0.0063143261894959,,,
37,SG_4,False,-0.0059680514181492,,,
1,1,False,-0.0059626499051538,,,
39,39,False,-0.0056405933823177,,,
35,35,False,-0.0055024078878544,,,
51,51,False,0.0044253210043328,,,
13,13,False,-0.0044015606667275,,,
38,SG_5,False,-0.0039157052066845,,,
23,23,False,0.0034162317462863,,,
42,42,False,0.0033880773426619,,,
14,14,False,-0.0030579477190722,,,
32,32,False,-0.0027827128942513,,,
11,11,False,-0.0025816419098224,,,
5,5,False,-0.0024894113332004,,,
15,15,False,0.002245821568552,,,
31,31,False,0.0020253919136547,,,
17,17,False,-0.0019444357841929,,,
46,46,False,-0.00186189209956,,,
36,36,False,0.001690326133723,,,
22,22,False,0.0016418787713257,,,
45,45,False,-0.0015790086230688,,,
10,10,False,-0.0015760345999679,,,
19,19,False,-0.001164870891699,,,
6,6,False,-0.0011577398121865,,,
50,SG_9,False,0.0010571465795804,,,
41,41,False,0.0005572047934705,,,
26,26,False,0.0005318096947925,,,
8,8,False,-0.0004256098779956,,,
16,16,False,0.0001896621557949,,,
24,24,False,8.105788706793626e-05,,,
