k,name,in_iM,gene_weight,regulator,function,category
43,43,False,0.0332984532755717,,,
52,52,False,-0.0270851157108531,,,
13,13,False,-0.0259446848061376,,,
50,SG_9,False,0.0249136329693406,,,
3,SG_1,False,-0.0238880523784273,,,
0,0,False,0.0176163015245716,,,
25,25,False,-0.0162741865888354,,,
22,22,False,-0.0158567926053787,,,
6,6,False,0.0155499929760276,,,
11,11,False,-0.0154053047095631,,,
5,5,False,0.0151685084643842,,,
48,48,False,-0.0142992433857842,,,
14,14,False,-0.0140907540450789,,,
31,31,False,0.0139304102121808,,,
36,36,False,-0.0134642698635881,,,
42,42,False,-0.0130019541815135,,,
26,26,False,-0.0127576408279708,,,
34,SG_3,False,-0.0127159475325142,,,
35,35,False,-0.0125208769733197,,,
38,SG_5,False,-0.0119794175738388,,,
12,SG_2,False,0.0084017716935767,,,
19,19,False,-0.0080234028570596,,,
30,30,False,0.0074025654804112,,,
7,7,False,-0.0072322995880567,,,
10,10,False,0.0062575134234926,,,
47,SG_8,False,0.0061371953626641,,,
46,46,False,-0.0059721823844074,,,
32,32,False,-0.0059683671576947,,,
23,23,False,-0.0059028098838421,,,
41,41,False,0.0056318448925798,,,
20,20,False,0.0054755885957959,,,
15,15,False,0.0054477169225921,,,
44,SG_7,False,-0.0053294613562338,,,
17,17,False,0.0052634622880254,,,
4,4,False,-0.0052398014828879,,,
16,16,False,0.0051904008047137,,,
40,SG_6,False,0.004239866401289,,,
24,24,False,-0.0040201744022254,,,
51,51,False,-0.0037006056225719,,,
33,33,False,-0.0035522768400723,,,
27,27,False,0.003331351866691,,,
49,49,False,-0.0028306528995137,,,
45,45,False,0.0027688061146442,,,
2,2,False,0.0026996552755179,,,
9,9,False,-0.0025468612113929,,,
28,28,False,-0.001695294581052,,,
8,8,False,0.0015011262027534,,,
21,21,False,-0.0014673199386388,,,
37,SG_4,False,0.0014325853033623,,,
29,29,False,0.0003518471198748,,,
18,18,False,-0.0003468012264179,,,
39,39,False,-0.0002825939251993,,,
1,1,False,-0.0001003313540491,,,
