k,name,in_iM,gene_weight,regulator,function,category
17,17,False,-0.0198205949289488,,,
51,51,False,-0.0169605871162079,,,
3,SG_1,False,-0.015613899008172,,,
29,29,False,0.014958529998123,,,
30,30,False,-0.0132669358813234,,,
42,42,False,0.0119531243088999,,,
36,36,False,-0.0119235034809354,,,
49,49,False,0.0105313849246669,,,
40,SG_6,False,0.0103534194504423,,,
2,2,False,0.0095378816479621,,,
38,SG_5,False,0.0089666522006627,,,
33,33,False,-0.008438539766624,,,
28,28,False,-0.0083776202312434,,,
46,46,False,-0.0082398177520978,,,
22,22,False,0.0079868917704572,,,
44,SG_7,False,-0.0079340007041905,,,
1,1,False,-0.0076137634810922,,,
7,7,False,-0.0064406196669893,,,
41,41,False,-0.0064168460357973,,,
31,31,False,-0.0057781210552626,,,
11,11,False,-0.0056871939106184,,,
13,13,False,0.0056757137419902,,,
8,8,False,-0.0054024658058397,,,
39,39,False,-0.0052076714591624,,,
27,27,False,0.0050728207394468,,,
4,4,False,-0.0050607993447727,,,
12,SG_2,False,-0.0048444297854821,,,
6,6,False,0.0046602468734365,,,
24,24,False,-0.0046321635734588,,,
34,SG_3,False,0.004528911490858,,,
15,15,False,0.0044841453485891,,,
48,48,False,0.0044227729107695,,,
20,20,False,0.0042292639138048,,,
18,18,False,0.0040213041278927,,,
35,35,False,-0.0039395641328199,,,
16,16,False,-0.0039264665507953,,,
10,10,False,-0.0038121977032162,,,
32,32,False,-0.0031991650888088,,,
52,52,False,0.0029745097116159,,,
37,SG_4,False,-0.0025703188612695,,,
47,SG_8,False,0.0023821789047601,,,
26,26,False,0.0021743741761242,,,
23,23,False,0.0020023123106225,,,
0,0,False,-0.0016184985475908,,,
21,21,False,0.001557199644131,,,
14,14,False,0.0015268362793584,,,
50,SG_9,False,-0.001500344772764,,,
9,9,False,-0.0014837192069772,,,
19,19,False,0.0014241208808906,,,
5,5,False,0.001149086537699,,,
45,45,False,0.0003301694111532,,,
25,25,False,0.0001662147290013,,,
43,43,False,0.0001492386784474,,,
