k,name,in_iM,gene_weight,regulator,function,category
16,16,False,0.0376031597988358,,,
0,0,False,-0.0177637351761994,,,
24,24,False,-0.016826119497697,,,
20,20,False,-0.014034275990361,,,
36,36,False,-0.0130353363222366,,,
39,39,False,0.0108993268654363,,,
28,28,False,-0.010895401433277,,,
33,33,False,0.010725374448492,,,
29,29,False,-0.0103921653474659,,,
18,18,False,-0.0102801977021495,,,
8,8,False,-0.0098455995245269,,,
37,SG_4,False,-0.0097115528416397,,,
2,2,False,0.0096683990665032,,,
25,25,False,0.0076179155772498,,,
51,51,False,0.0075527850491306,,,
45,45,False,-0.006200566344197,,,
38,SG_5,False,0.0060991425192834,,,
49,49,False,0.0060849297644241,,,
22,22,False,0.005895792362313,,,
26,26,False,0.0054485834020269,,,
6,6,False,-0.0053588298005491,,,
32,32,False,-0.0052651588427559,,,
15,15,False,-0.005156459279373,,,
27,27,False,0.0050795167412271,,,
48,48,False,0.0050374071898805,,,
47,SG_8,False,-0.0047955780241376,,,
34,SG_3,False,-0.0046353874370081,,,
23,23,False,0.0042980838493618,,,
31,31,False,0.003903981888529,,,
9,9,False,0.0038583674815954,,,
52,52,False,-0.0038127611021112,,,
12,SG_2,False,-0.0031253904143377,,,
44,SG_7,False,-0.0030824922065404,,,
41,41,False,0.0028803643179906,,,
43,43,False,-0.0027384974901912,,,
14,14,False,-0.0022316662332325,,,
40,SG_6,False,0.0021902376377446,,,
1,1,False,0.0019958490799441,,,
30,30,False,-0.0018441321594246,,,
5,5,False,0.0018138738573669,,,
17,17,False,-0.0017720902839018,,,
19,19,False,-0.001746688047863,,,
11,11,False,0.0016062583504589,,,
21,21,False,0.0013426391493692,,,
46,46,False,0.0010980918250954,,,
42,42,False,-0.0008765348754112,,,
10,10,False,0.0008746797834533,,,
35,35,False,-0.0006418181233738,,,
50,SG_9,False,-0.0005669903342903,,,
13,13,False,0.0005237620341849,,,
3,SG_1,False,0.0004293497494528,,,
7,7,False,-0.0002102550051096,,,
4,4,False,4.666083137624838e-05,,,
