k,name,in_iM,gene_weight,regulator,function,category
31,31,True,-0.0941155253025854,,,
41,41,True,0.0327065984949086,,,
7,7,False,-0.0476032678161033,,,
1,1,False,0.0354913199459947,,,
22,22,False,-0.0336866930607846,,,
24,24,False,0.0275919167356876,,,
29,29,False,0.0228731705681146,,,
45,45,False,0.0225160290968638,,,
17,17,False,-0.0179227339038103,,,
19,19,False,0.0175766411454781,,,
25,25,False,-0.0163893129253789,,,
10,10,False,0.0152988909564,,,
33,33,False,-0.0145777689326486,,,
18,18,False,0.0136870597477162,,,
28,28,False,-0.0134949649425178,,,
43,43,False,-0.0119838863262896,,,
49,49,False,-0.0117574780790263,,,
44,SG_7,False,-0.0091426781919619,,,
34,SG_3,False,-0.0087091106258503,,,
11,11,False,-0.0083736987312591,,,
26,26,False,0.0079549995427982,,,
46,46,False,-0.0077409974775407,,,
48,48,False,0.0075479703407373,,,
0,0,False,0.0072997857539625,,,
6,6,False,0.0070474692091717,,,
23,23,False,0.0065213346267408,,,
20,20,False,0.006362925332556,,,
51,51,False,0.0062238421515997,,,
30,30,False,-0.0059209709754803,,,
2,2,False,0.0052745626299787,,,
13,13,False,-0.0047069881074189,,,
32,32,False,-0.0045355269152076,,,
52,52,False,0.0041234837104883,,,
47,SG_8,False,-0.0038776275919844,,,
9,9,False,0.0029139442572595,,,
15,15,False,-0.0028446352594788,,,
8,8,False,0.0027508401312883,,,
27,27,False,0.0018234490881585,,,
16,16,False,-0.0017293410186603,,,
35,35,False,0.0015006882162852,,,
50,SG_9,False,0.0012148135877271,,,
39,39,False,0.0008408564466205,,,
38,SG_5,False,-0.0007881601230885,,,
36,36,False,0.0007670922155438,,,
42,42,False,0.0006651291320768,,,
4,4,False,-0.0005982313252841,,,
3,SG_1,False,0.0004941919178521,,,
14,14,False,0.0004725834971635,,,
40,SG_6,False,-0.0004458931791505,,,
21,21,False,0.0003095243110651,,,
5,5,False,-0.0001682025293915,,,
12,SG_2,False,0.0001570945650704,,,
37,SG_4,False,1.985728073069391e-05,,,
