k,name,in_iM,gene_weight,regulator,function,category
16,16,True,0.0586952868579135,,,
33,33,True,0.0457735735880305,,,
36,36,False,-0.0360840075428969,,,
10,10,False,0.0207338209943825,,,
51,51,False,-0.0188866932759703,,,
29,29,False,-0.0186503651186173,,,
11,11,False,-0.0180303550221543,,,
18,18,False,0.0176097256324517,,,
28,28,False,-0.0164523746000218,,,
22,22,False,0.0152928760122791,,,
50,SG_9,False,-0.0148513406293772,,,
40,SG_6,False,-0.0129137065595017,,,
52,52,False,0.0125318943804475,,,
19,19,False,-0.0124869509189083,,,
44,SG_7,False,0.0114342796125535,,,
25,25,False,-0.0111795452624501,,,
42,42,False,0.0110871530582153,,,
41,41,False,-0.0104784724832167,,,
9,9,False,0.0101753150887215,,,
3,SG_1,False,0.0094495457770147,,,
38,SG_5,False,-0.0087723253447407,,,
20,20,False,0.0080444652560631,,,
27,27,False,0.0073450233928854,,,
35,35,False,-0.0068809924289177,,,
4,4,False,-0.0066986134491245,,,
12,SG_2,False,0.005845175629843,,,
13,13,False,-0.0056302459688973,,,
8,8,False,-0.0052916955011287,,,
45,45,False,-0.0052784537053105,,,
24,24,False,0.0049892363493147,,,
26,26,False,-0.0045539734690513,,,
14,14,False,0.0033272609804122,,,
47,SG_8,False,0.0032693962834717,,,
1,1,False,0.002970608994127,,,
46,46,False,0.0029260832167801,,,
48,48,False,0.0028972533252696,,,
15,15,False,0.0028317856118005,,,
0,0,False,-0.0027790133481702,,,
37,SG_4,False,0.0026023114961404,,,
17,17,False,0.0020869145085882,,,
39,39,False,-0.0020198908502067,,,
21,21,False,0.0019103345641708,,,
30,30,False,0.0018776739750671,,,
43,43,False,-0.0017659428574345,,,
7,7,False,0.0017124606079213,,,
2,2,False,-0.0012241200085628,,,
23,23,False,0.0009804779570889,,,
5,5,False,-0.0009431239983758,,,
6,6,False,-0.0008309150185696,,,
49,49,False,0.0007979900626333,,,
34,SG_3,False,-0.0007266316083582,,,
32,32,False,-0.0007046709588382,,,
31,31,False,0.0002577581707873,,,
