k,name,in_iM,gene_weight,regulator,function,category
30,30,False,0.0252372769245564,,,
37,SG_4,False,-0.0177349733802248,,,
17,17,False,0.017380752043776,,,
2,2,False,0.0153157292383774,,,
49,49,False,0.0150815923419394,,,
23,23,False,-0.0149063747263679,,,
14,14,False,0.0124857780400415,,,
11,11,False,0.0119555782843501,,,
22,22,False,0.0118002856714131,,,
19,19,False,-0.0115956658000864,,,
20,20,False,-0.0115802812899226,,,
7,7,False,-0.0114283934777425,,,
35,35,False,-0.0113739349173608,,,
10,10,False,-0.0112129198515035,,,
9,9,False,0.0111583255148239,,,
41,41,False,0.0108406705116337,,,
28,28,False,-0.0100755806846715,,,
0,0,False,-0.0093364959796207,,,
12,SG_2,False,0.0086570126657943,,,
29,29,False,-0.0084609380006505,,,
34,SG_3,False,0.0082716598277416,,,
4,4,False,0.0081325106368147,,,
26,26,False,-0.0079284601186136,,,
51,51,False,-0.0070253905725652,,,
21,21,False,0.0070166371724515,,,
13,13,False,0.0066739854308264,,,
8,8,False,-0.0066698689811942,,,
46,46,False,0.0065404448221647,,,
18,18,False,0.0065062601364155,,,
32,32,False,-0.0061457372267566,,,
39,39,False,0.0061453550643638,,,
42,42,False,0.005495627328956,,,
48,48,False,-0.0054380843849744,,,
40,SG_6,False,-0.005432219658522,,,
24,24,False,-0.0048100370863688,,,
38,SG_5,False,0.0046003786657138,,,
43,43,False,-0.0041706250259295,,,
45,45,False,0.0041701469957256,,,
31,31,False,0.0036688065211283,,,
52,52,False,-0.0034173892691665,,,
44,SG_7,False,0.0032303000261934,,,
1,1,False,0.0032054115526795,,,
6,6,False,-0.0028054990985239,,,
15,15,False,0.0026038849077589,,,
25,25,False,-0.0021445935753496,,,
33,33,False,0.0019007097392166,,,
50,SG_9,False,-0.0017920137528017,,,
5,5,False,-0.0017815839152889,,,
27,27,False,-0.0017052891885413,,,
16,16,False,0.0012921868650349,,,
47,SG_8,False,0.001080517235241,,,
3,SG_1,False,0.0004444767591109,,,
36,36,False,-0.0002817900354411,,,
