k,name,in_iM,gene_weight,regulator,function,category
32,32,True,0.1497297025484523,,,
5,5,True,0.1096579315715443,,,
52,52,True,-0.0520689343732601,,,
33,33,True,0.0294308999098338,,,
26,26,False,0.0760232376021627,,,
40,SG_6,False,-0.0649479358567524,,,
46,46,False,0.0645214220097567,,,
47,SG_8,False,-0.0642239071828563,,,
20,20,False,-0.0496431605406081,,,
50,SG_9,False,0.037725353923373,,,
22,22,False,-0.032312095040488,,,
4,4,False,0.0305430435019915,,,
10,10,False,0.0253219739826089,,,
37,SG_4,False,-0.0239288614886211,,,
6,6,False,-0.0236021963055836,,,
7,7,False,0.0215099494895786,,,
17,17,False,0.0207173645204759,,,
28,28,False,-0.0178391569663069,,,
30,30,False,0.0156246165831624,,,
15,15,False,0.0155275192524768,,,
16,16,False,0.0146163604800998,,,
36,36,False,-0.0142008374738513,,,
3,SG_1,False,0.0137291498684619,,,
25,25,False,-0.0136543647265606,,,
35,35,False,-0.0135260279674704,,,
49,49,False,0.0127447247747242,,,
27,27,False,0.0114932353354717,,,
31,31,False,-0.0112377128058158,,,
24,24,False,-0.0106235310874822,,,
44,SG_7,False,-0.010289066168164,,,
0,0,False,-0.0102022612863347,,,
2,2,False,-0.0100079436345202,,,
34,SG_3,False,0.0085121145564193,,,
38,SG_5,False,-0.0077107016592443,,,
41,41,False,0.0065904280732713,,,
39,39,False,-0.0063612707144842,,,
21,21,False,0.0062450000583684,,,
51,51,False,0.0058596123389994,,,
14,14,False,0.0054722497700002,,,
12,SG_2,False,0.005209420571295,,,
11,11,False,0.0050626862125871,,,
1,1,False,-0.0041775592967884,,,
13,13,False,0.0026925299146608,,,
8,8,False,0.0018799961742618,,,
43,43,False,0.001755986236885,,,
23,23,False,0.0011302878013511,,,
48,48,False,-0.0010334467380301,,,
29,29,False,-0.0009600197078987,,,
42,42,False,-0.0009106764805879,,,
19,19,False,-0.0005464061876499,,,
18,18,False,0.0002248022751487,,,
9,9,False,-0.0001092640418487,,,
45,45,False,6.285296998270028e-05,,,
