k,name,in_iM,gene_weight,regulator,function,category
23,23,False,0.0172979714517448,,,
7,7,False,-0.0156594563557384,,,
19,19,False,-0.0142389041009416,,,
14,14,False,-0.0140217545951114,,,
24,24,False,-0.0139832162248924,,,
18,18,False,-0.0124902068049312,,,
40,SG_6,False,0.011955921005049,,,
45,45,False,-0.0105205112466618,,,
16,16,False,0.0102700903617407,,,
10,10,False,-0.009843556426045,,,
47,SG_8,False,-0.0088302412315548,,,
2,2,False,-0.0076960177956644,,,
49,49,False,0.0073990008288434,,,
31,31,False,0.0070698663990669,,,
6,6,False,-0.0067840123713611,,,
39,39,False,0.0064484726666992,,,
38,SG_5,False,0.0063227611241985,,,
51,51,False,-0.0063001350325463,,,
29,29,False,0.0058897944996256,,,
35,35,False,0.0057699563042237,,,
48,48,False,-0.0049882428223408,,,
41,41,False,-0.0046295504886781,,,
12,SG_2,False,0.0044392420897618,,,
17,17,False,-0.0043892845956789,,,
42,42,False,0.0040901590828417,,,
3,SG_1,False,-0.0040210616191419,,,
30,30,False,-0.0039944149614764,,,
1,1,False,-0.0039024114877969,,,
36,36,False,0.0037758088261522,,,
11,11,False,0.003666813850776,,,
44,SG_7,False,-0.0034198168794664,,,
20,20,False,0.0033021309534699,,,
43,43,False,-0.0030870617144073,,,
22,22,False,-0.002710284683013,,,
33,33,False,0.0026940110619905,,,
0,0,False,-0.0025122210729074,,,
8,8,False,0.0023894802191577,,,
5,5,False,0.0023477902458035,,,
46,46,False,0.0023189462801086,,,
28,28,False,0.0021830229178065,,,
34,SG_3,False,-0.0019224379394948,,,
9,9,False,-0.0018592079899298,,,
50,SG_9,False,0.0016992409836814,,,
32,32,False,-0.0014530120246975,,,
26,26,False,-0.0014373885238383,,,
52,52,False,0.0011273247946706,,,
21,21,False,-0.0009010798838451,,,
25,25,False,0.0008700031603939,,,
13,13,False,-0.000693088393195,,,
27,27,False,-0.0005535228071905,,,
37,SG_4,False,-0.0004556599575103,,,
4,4,False,0.0004224627314969,,,
15,15,False,0.0004077634591757,,,
