k,name,in_iM,gene_weight,regulator,function,category
47,SG_8,False,0.0238156403666093,,,
41,41,False,-0.0237756421358551,,,
23,23,False,0.0181061983664722,,,
15,15,False,-0.0149005782442056,,,
6,6,False,0.0139086978410643,,,
19,19,False,-0.0130643645939922,,,
4,4,False,-0.012849739938666,,,
52,52,False,0.0109443533800147,,,
33,33,False,0.0088707637002256,,,
11,11,False,0.0087149611056878,,,
0,0,False,-0.0081485762779647,,,
1,1,False,-0.0076148248751232,,,
39,39,False,-0.0075825787369612,,,
42,42,False,-0.0072643485036352,,,
27,27,False,-0.0068843960000456,,,
3,SG_1,False,-0.0068608226566051,,,
18,18,False,-0.0066193538791401,,,
17,17,False,0.0066050999319419,,,
25,25,False,-0.0064743604446038,,,
32,32,False,-0.0064025639619575,,,
30,30,False,0.0061330930162118,,,
35,35,False,-0.0056562045868987,,,
10,10,False,-0.0055689301183073,,,
46,46,False,-0.0053211744483194,,,
5,5,False,-0.0052555863480699,,,
50,SG_9,False,0.0050030975149098,,,
31,31,False,0.0045988220109449,,,
45,45,False,0.0045717029536928,,,
49,49,False,0.0041993695245225,,,
24,24,False,-0.0039901277767711,,,
40,SG_6,False,0.003825620696734,,,
36,36,False,0.0035345681241052,,,
22,22,False,-0.0034274436988387,,,
43,43,False,-0.0033122479088966,,,
13,13,False,-0.0033110229309952,,,
51,51,False,0.0033091704713269,,,
34,SG_3,False,0.0031133147879137,,,
20,20,False,0.0027064090377637,,,
28,28,False,0.002439031983149,,,
2,2,False,0.0024335032676656,,,
14,14,False,0.0021995702922889,,,
9,9,False,0.0021274215453663,,,
44,SG_7,False,-0.0016402715312605,,,
7,7,False,0.0016396818343193,,,
29,29,False,-0.0011856866476622,,,
38,SG_5,False,0.0009167498732111,,,
48,48,False,-0.0009161451437313,,,
16,16,False,-0.0006600590694682,,,
26,26,False,0.0004591768495146,,,
21,21,False,-0.0003223205684706,,,
37,SG_4,False,0.0002396451529939,,,
8,8,False,-0.0001874552738825,,,
12,SG_2,False,-0.0001455249069348,,,
