k,name,in_iM,gene_weight,regulator,function,category
51,51,False,0.0252839319361188,,,
16,16,False,-0.0149882062397462,,,
0,0,False,-0.0139616320360033,,,
20,20,False,-0.0126778799864607,,,
10,10,False,0.0121151280657512,,,
49,49,False,-0.009901589757505,,,
40,SG_6,False,-0.0095767217193245,,,
34,SG_3,False,-0.0093925348880645,,,
6,6,False,0.0092671108096976,,,
4,4,False,-0.0091704064043583,,,
36,36,False,-0.0091133203707315,,,
43,43,False,0.0073402750511475,,,
26,26,False,-0.0072630724889745,,,
39,39,False,0.0064164834830054,,,
1,1,False,-0.0064041014127294,,,
23,23,False,-0.0060017146468505,,,
9,9,False,-0.0058883085060021,,,
11,11,False,0.0055470916008174,,,
17,17,False,0.0051814085444353,,,
19,19,False,-0.0049940159703661,,,
2,2,False,0.0047354744941572,,,
28,28,False,-0.0047251060942503,,,
22,22,False,-0.0047208219986302,,,
27,27,False,-0.0046086527908574,,,
33,33,False,-0.0045385035088201,,,
45,45,False,0.0041853894984126,,,
13,13,False,-0.0038515008641808,,,
14,14,False,-0.003777792743082,,,
18,18,False,0.0037318212846672,,,
38,SG_5,False,0.0036787942633064,,,
48,48,False,-0.003244583254328,,,
24,24,False,0.0029599969055283,,,
46,46,False,0.0028558403717101,,,
29,29,False,-0.002719830801374,,,
41,41,False,-0.0025881752044672,,,
32,32,False,-0.0023724646129121,,,
7,7,False,0.0022990866659915,,,
42,42,False,0.0022627344856584,,,
15,15,False,-0.002216874808413,,,
5,5,False,0.0020931869141444,,,
21,21,False,-0.0020751048229257,,,
8,8,False,-0.0020025496457163,,,
30,30,False,-0.001976578019132,,,
31,31,False,0.0017042081792496,,,
35,35,False,-0.0016886114976067,,,
3,SG_1,False,-0.0012990852764043,,,
25,25,False,-0.0012916711870382,,,
44,SG_7,False,-0.0008714967028186,,,
37,SG_4,False,0.0005469335721271,,,
52,52,False,0.0004571341608699,,,
47,SG_8,False,0.0002428505634212,,,
12,SG_2,False,-0.000139605436556,,,
50,SG_9,False,9.433967577968112e-05,,,
