k,name,in_iM,gene_weight,regulator,function,category
23,23,False,-0.0212570185337962,,,
26,26,False,0.0186652741624991,,,
5,5,False,-0.0157506534176906,,,
17,17,False,0.0150059916407764,,,
49,49,False,-0.0142588562108221,,,
34,SG_3,False,0.0140040221163862,,,
39,39,False,-0.0133959484320376,,,
7,7,False,-0.0131750989404086,,,
15,15,False,0.0131308353513385,,,
20,20,False,-0.0119372761317675,,,
42,42,False,0.0107984123039684,,,
46,46,False,-0.0107047227091729,,,
11,11,False,-0.0101656752065294,,,
1,1,False,-0.0097693280905957,,,
10,10,False,0.0088945162051215,,,
43,43,False,-0.0087447817780815,,,
31,31,False,0.0071370549891078,,,
50,SG_9,False,-0.0071052779490841,,,
13,13,False,0.0070310745039542,,,
18,18,False,-0.006877643236285,,,
6,6,False,-0.0068490409968475,,,
41,41,False,0.0067609645695832,,,
48,48,False,0.0065924451492129,,,
47,SG_8,False,0.0065044343173651,,,
38,SG_5,False,-0.0064312442409228,,,
36,36,False,0.0064029136623639,,,
19,19,False,-0.0062058378076049,,,
33,33,False,-0.0061346722695771,,,
35,35,False,-0.0052482482059607,,,
32,32,False,0.0048080822911475,,,
9,9,False,-0.0047805215475532,,,
44,SG_7,False,0.0043892962357275,,,
29,29,False,0.0041990696879986,,,
45,45,False,-0.003994851074075,,,
4,4,False,0.0039023908611955,,,
51,51,False,-0.0037399741550876,,,
3,SG_1,False,-0.0037259789870475,,,
24,24,False,-0.0032951747809978,,,
52,52,False,0.0032609557908481,,,
14,14,False,0.0028261277932359,,,
27,27,False,-0.0028024027125287,,,
37,SG_4,False,-0.0025493054680342,,,
21,21,False,-0.0024312077561589,,,
2,2,False,-0.0021256580948017,,,
16,16,False,-0.0020719173606085,,,
8,8,False,-0.0019750016828021,,,
25,25,False,0.0014714078081342,,,
40,SG_6,False,-0.0014706667726729,,,
12,SG_2,False,-0.0014128849872803,,,
22,22,False,-0.001401433799193,,,
0,0,False,0.0006673504819976,,,
28,28,False,0.0001410224553361,,,
30,30,False,-0.0001106614344199,,,
