k,name,in_iM,gene_weight,regulator,function,category
52,52,True,0.0597801450635629,,,
12,SG_2,False,0.03611561107303,,,
25,25,False,-0.0319823856289834,,,
34,SG_3,False,-0.0284667300960977,,,
15,15,False,0.0262587157244739,,,
16,16,False,0.0250306909101665,,,
2,2,False,-0.0226160529724725,,,
11,11,False,0.0215487768561479,,,
43,43,False,-0.0207379068013955,,,
51,51,False,-0.0205289232862354,,,
45,45,False,-0.0196050206854273,,,
6,6,False,-0.0194688202549405,,,
46,46,False,0.0193143741815126,,,
40,SG_6,False,-0.0192872136002408,,,
38,SG_5,False,0.0191875625157222,,,
4,4,False,-0.0172312229075682,,,
23,23,False,-0.0167853954015852,,,
18,18,False,0.013486703068145,,,
0,0,False,-0.013037033052786,,,
48,48,False,0.012321242282708,,,
30,30,False,0.0122445093022547,,,
35,35,False,-0.0121478617627611,,,
27,27,False,0.011995714313558,,,
10,10,False,-0.0117673232304615,,,
5,5,False,0.0110069233279856,,,
24,24,False,0.0110027555144433,,,
37,SG_4,False,-0.0109350836834042,,,
36,36,False,0.0096610798073703,,,
44,SG_7,False,-0.0094848340330021,,,
50,SG_9,False,0.0094028016500777,,,
29,29,False,-0.0093883305992807,,,
39,39,False,-0.0091695678883772,,,
13,13,False,-0.0085754897193086,,,
17,17,False,-0.0085661614470621,,,
14,14,False,-0.0082919580379422,,,
8,8,False,0.0082180578751307,,,
47,SG_8,False,0.008086060324887,,,
41,41,False,-0.0076522447733963,,,
20,20,False,-0.0064423202916963,,,
33,33,False,-0.0058759267277714,,,
32,32,False,-0.0055787508434332,,,
31,31,False,-0.0049914624448517,,,
9,9,False,-0.0040880185362639,,,
42,42,False,0.0038058754932116,,,
26,26,False,-0.0035676416826387,,,
49,49,False,0.0034162883757934,,,
21,21,False,-0.0025214103764106,,,
22,22,False,-0.0017694304578765,,,
7,7,False,-0.001337249144725,,,
3,SG_1,False,0.0011643780417005,,,
28,28,False,-0.0006871066918987,,,
1,1,False,0.000317218950034,,,
19,19,False,-0.0002418192466614,,,
