k,name,in_iM,gene_weight,regulator,function,category
19,19,False,0.0307915893377114,,,
29,29,False,-0.0244843914599866,,,
10,10,False,-0.0230712687093941,,,
24,24,False,0.0170660697957455,,,
25,25,False,0.0157118985731392,,,
37,SG_4,False,-0.0153464417134621,,,
23,23,False,-0.0143295101022683,,,
41,41,False,0.0142634652412225,,,
31,31,False,-0.0142055684776415,,,
42,42,False,0.0131503912087028,,,
51,51,False,-0.0112909927252853,,,
49,49,False,0.0109681960396517,,,
1,1,False,-0.0106377888306224,,,
17,17,False,-0.0102984547705974,,,
33,33,False,0.0096071560276442,,,
45,45,False,0.0090071949139384,,,
26,26,False,0.0084425249869544,,,
43,43,False,0.008011525709844,,,
9,9,False,0.0076947893951688,,,
46,46,False,-0.0076173218804754,,,
35,35,False,-0.0069771027511846,,,
50,SG_9,False,-0.0066778107839836,,,
15,15,False,0.0064571799718852,,,
30,30,False,-0.0059692894518187,,,
22,22,False,0.0059169033933377,,,
12,SG_2,False,-0.0058295555404255,,,
34,SG_3,False,0.0056767221642049,,,
18,18,False,0.0056442910348226,,,
0,0,False,-0.0055788401545776,,,
21,21,False,-0.0046875255552059,,,
44,SG_7,False,0.0044853982224521,,,
11,11,False,0.0040808033264461,,,
36,36,False,0.0031219645271022,,,
14,14,False,-0.0026580880609717,,,
27,27,False,-0.0026298746264102,,,
48,48,False,0.0019185830063289,,,
52,52,False,-0.0019013780422523,,,
47,SG_8,False,-0.0017431728882562,,,
13,13,False,0.0016691399893604,,,
3,SG_1,False,-0.0016214705193962,,,
2,2,False,0.0015637871463273,,,
4,4,False,-0.0014717084063662,,,
16,16,False,-0.0013711911011145,,,
5,5,False,0.0011809228867462,,,
38,SG_5,False,-0.0008513975517622,,,
6,6,False,-0.0008463780014736,,,
20,20,False,-0.0008369616948033,,,
32,32,False,-0.0007536390965753,,,
7,7,False,0.0005228195384249,,,
8,8,False,-0.0004170043798388,,,
39,39,False,-0.0002807473385855,,,
28,28,False,0.0002286605794644,,,
40,SG_6,False,-0.0001531172341225,,,
