k,name,in_iM,gene_weight,regulator,function,category
17,17,False,0.0417710371001225,,,
10,10,False,0.0306310378280788,,,
15,15,False,-0.0259474996475546,,,
34,SG_3,False,-0.0217068621113303,,,
42,42,False,0.0216228286437315,,,
18,18,False,-0.0208794621813819,,,
51,51,False,0.016428114920039,,,
37,SG_4,False,0.0163331944658123,,,
0,0,False,0.0161484030182987,,,
33,33,False,-0.0160420889271366,,,
29,29,False,0.015386531349395,,,
23,23,False,0.0133779249020518,,,
45,45,False,-0.0132635944381013,,,
19,19,False,-0.010563413431306,,,
22,22,False,-0.0105175520246743,,,
2,2,False,-0.010435321397678,,,
41,41,False,0.0101803728913889,,,
13,13,False,-0.0096514856538054,,,
26,26,False,-0.0095655129700615,,,
47,SG_8,False,-0.0093743705457208,,,
39,39,False,-0.0082595308537255,,,
52,52,False,-0.0080864537971576,,,
31,31,False,-0.0080333923799921,,,
44,SG_7,False,-0.0079025820041739,,,
7,7,False,0.0078394402738586,,,
3,SG_1,False,0.0072823070453809,,,
28,28,False,-0.0068155118369918,,,
32,32,False,0.0065123563730425,,,
12,SG_2,False,-0.0055744187977317,,,
43,43,False,0.005504114405393,,,
24,24,False,0.0054818191382434,,,
21,21,False,0.0054051637304936,,,
46,46,False,0.0051797297118622,,,
11,11,False,0.0050789782472014,,,
48,48,False,0.0050247832185481,,,
50,SG_9,False,0.0046176143086266,,,
20,20,False,0.0043107558971559,,,
4,4,False,0.0040122107014873,,,
6,6,False,0.0034807345310215,,,
38,SG_5,False,-0.0032647369299634,,,
40,SG_6,False,0.0031742369167132,,,
1,1,False,0.0031323683913409,,,
16,16,False,-0.0029350056576453,,,
5,5,False,-0.0028083706438522,,,
49,49,False,-0.0027499654231407,,,
14,14,False,-0.0024875875762596,,,
27,27,False,-0.0024299336386974,,,
36,36,False,-0.0020902458261688,,,
8,8,False,-0.001980291002039,,,
30,30,False,-0.0017225039532669,,,
25,25,False,-0.0016579476135139,,,
9,9,False,0.0008739589807483,,,
35,35,False,-9.758927735378908e-05,,,
