k,name,in_iM,gene_weight,regulator,function,category
0,0,False,0.0253402720019935,,,
21,21,False,0.0209807435717964,,,
15,15,False,0.017329376620143,,,
45,45,False,-0.0161520961540455,,,
46,46,False,0.0150722403386055,,,
24,24,False,0.0145813484282345,,,
9,9,False,-0.0138231334861953,,,
10,10,False,0.0134350897111526,,,
44,SG_7,False,0.0125342949481205,,,
23,23,False,0.0121441460823771,,,
29,29,False,0.0117368218217684,,,
26,26,False,0.0111719771520095,,,
5,5,False,-0.0105819034734927,,,
41,41,False,-0.0105202234598568,,,
13,13,False,-0.0105033366928623,,,
19,19,False,-0.0098557824507094,,,
40,SG_6,False,0.009047701417438,,,
43,43,False,-0.0085591041222347,,,
52,52,False,-0.0085540124786012,,,
17,17,False,0.0085138308085927,,,
51,51,False,-0.0083740695167004,,,
34,SG_3,False,-0.0078939449355772,,,
1,1,False,-0.0070918014704248,,,
3,SG_1,False,0.0069747702793347,,,
33,33,False,0.0063867805855842,,,
12,SG_2,False,-0.005431734277103,,,
37,SG_4,False,-0.0053610798365147,,,
38,SG_5,False,0.0048942393954662,,,
32,32,False,-0.0048093716565041,,,
6,6,False,0.0047065841375249,,,
30,30,False,0.0043876107040289,,,
28,28,False,0.0043122779446547,,,
36,36,False,0.0039353258863693,,,
20,20,False,-0.0035527342689049,,,
50,SG_9,False,0.0035290372820198,,,
47,SG_8,False,-0.0033032232599423,,,
42,42,False,0.002622054437541,,,
16,16,False,-0.002466179282679,,,
14,14,False,-0.0023197910410019,,,
39,39,False,-0.0021455848729837,,,
22,22,False,0.0021442876768905,,,
4,4,False,-0.0019254813166747,,,
7,7,False,-0.0018650590542272,,,
49,49,False,-0.0015980795056093,,,
35,35,False,0.0015607672011191,,,
2,2,False,0.0012057764608672,,,
18,18,False,0.0010696468410142,,,
27,27,False,0.001008219129293,,,
11,11,False,-0.000793602606233,,,
25,25,False,-0.0004723233321603,,,
31,31,False,-0.0004056507083585,,,
48,48,False,-0.0004047142636433,,,
8,8,False,-0.0002887719546894,,,
