k,name,in_iM,gene_weight,regulator,function,category
33,33,False,-0.0235067650117575,,,
15,15,False,-0.0153174175619357,,,
41,41,False,-0.0137572935569291,,,
45,45,False,0.0119112804265908,,,
29,29,False,-0.0117869455276246,,,
36,36,False,-0.0112654614738963,,,
23,23,False,-0.0111505796130537,,,
39,39,False,-0.0111012280317039,,,
34,SG_3,False,-0.010316207759149,,,
17,17,False,-0.010138550467939,,,
52,52,False,0.0096033286405135,,,
14,14,False,0.0074979305291712,,,
18,18,False,0.0072003876950521,,,
10,10,False,0.0069157986983942,,,
0,0,False,-0.0062212735473359,,,
24,24,False,0.0060061699975378,,,
40,SG_6,False,-0.0058189265615778,,,
5,5,False,0.0055760926057842,,,
4,4,False,-0.0055486829631309,,,
8,8,False,-0.0054580457498923,,,
32,32,False,-0.0054564969606633,,,
9,9,False,-0.0054550170447091,,,
35,35,False,-0.0049752915374668,,,
47,SG_8,False,-0.0049629498482252,,,
49,49,False,0.0049584283462957,,,
37,SG_4,False,-0.0049352122997699,,,
51,51,False,0.0045517805882695,,,
2,2,False,0.0042438939185903,,,
48,48,False,0.0041129883768672,,,
22,22,False,-0.0039459698925812,,,
50,SG_9,False,-0.0038169763101974,,,
7,7,False,0.0033490542406127,,,
16,16,False,-0.0033038457655037,,,
12,SG_2,False,-0.003290836262269,,,
31,31,False,0.0029810246954404,,,
30,30,False,-0.0025577383738201,,,
43,43,False,0.0024236669008789,,,
20,20,False,-0.0020174750414871,,,
1,1,False,-0.0018561678835571,,,
44,SG_7,False,0.0018222321817106,,,
11,11,False,-0.0017885850556104,,,
19,19,False,-0.0015975803726689,,,
27,27,False,-0.0015967349299938,,,
26,26,False,-0.0015745858709455,,,
42,42,False,-0.0013193370068073,,,
21,21,False,0.0012825610209894,,,
25,25,False,0.0010534766286179,,,
38,SG_5,False,0.0009636775708699,,,
13,13,False,0.0009002747019839,,,
46,46,False,-0.0006207189548055,,,
28,28,False,-0.0003205591369696,,,
3,SG_1,False,-5.82766841438176e-05,,,
6,6,False,3.684197258934882e-05,,,
