k,name,in_iM,gene_weight,regulator,function,category
19,19,False,0.0211727107675079,,,
36,36,False,-0.0198496412009924,,,
29,29,False,-0.0178018194473828,,,
7,7,False,-0.0168962499068399,,,
50,SG_9,False,-0.015722677183956,,,
22,22,False,-0.0155550708738629,,,
47,SG_8,False,0.0139707755082696,,,
31,31,False,-0.0128423835733159,,,
17,17,False,0.0125040483236961,,,
52,52,False,0.0121451268630569,,,
12,SG_2,False,0.0120794734256716,,,
3,SG_1,False,-0.0113027031504374,,,
6,6,False,0.0112883818205086,,,
44,SG_7,False,0.0111738069603974,,,
23,23,False,0.0109601757640932,,,
1,1,False,0.0103872618505188,,,
26,26,False,0.009954306829858,,,
41,41,False,-0.0096324815095502,,,
49,49,False,0.0092295375011839,,,
13,13,False,-0.0092210115169209,,,
51,51,False,-0.0083244591563759,,,
34,SG_3,False,0.0081808196992842,,,
18,18,False,0.0081011297872652,,,
25,25,False,-0.0078933491298892,,,
30,30,False,-0.0078849756463805,,,
14,14,False,0.0075290610588475,,,
11,11,False,-0.0064217919278917,,,
48,48,False,-0.0062789757852418,,,
42,42,False,0.006167658091452,,,
33,33,False,0.0061647651180438,,,
24,24,False,-0.0050873915700537,,,
39,39,False,0.0050591403243392,,,
35,35,False,0.0039589299008583,,,
43,43,False,0.0038910610230096,,,
38,SG_5,False,0.0035358113405366,,,
46,46,False,0.0029634253101479,,,
0,0,False,-0.0026945536467142,,,
9,9,False,-0.002453646191124,,,
45,45,False,-0.0024242149825716,,,
4,4,False,-0.0020640248497523,,,
32,32,False,-0.0020472272812403,,,
10,10,False,0.0016805906775178,,,
40,SG_6,False,-0.0011703913727895,,,
21,21,False,-0.0009877266773985,,,
37,SG_4,False,0.0008433992275197,,,
20,20,False,0.0008337569595741,,,
28,28,False,-0.0008320128506778,,,
5,5,False,0.0006567002458494,,,
16,16,False,0.000569971957784,,,
2,2,False,-0.0004187028910421,,,
15,15,False,0.0001138745024446,,,
27,27,False,8.34872950890842e-05,,,
8,8,False,4.398485118725457e-05,,,
