k,name,in_iM,gene_weight,regulator,function,category
39,39,True,-0.0356618559594527,,,
12,SG_2,False,0.0324181933152456,,,
34,SG_3,False,-0.0303847286897952,,,
47,SG_8,False,0.0288719904452224,,,
42,42,False,0.0268777848408817,,,
9,9,False,0.0230764592283483,,,
52,52,False,-0.0220210092622312,,,
6,6,False,0.0207741259514734,,,
18,18,False,0.0205634917981951,,,
13,13,False,0.0202150591489633,,,
20,20,False,-0.0199885883491383,,,
31,31,False,-0.0188169960005971,,,
2,2,False,0.0168870555783439,,,
27,27,False,-0.0162380326072451,,,
49,49,False,-0.0159664325355394,,,
32,32,False,-0.0152833135034153,,,
30,30,False,-0.0141754284936467,,,
19,19,False,-0.0117762370040994,,,
44,SG_7,False,0.0117270473136379,,,
3,SG_1,False,-0.0115688806490865,,,
1,1,False,-0.0115053886683204,,,
11,11,False,0.0104209766242759,,,
33,33,False,-0.0102862937510593,,,
45,45,False,0.010004479849915,,,
51,51,False,0.0096542885159801,,,
24,24,False,-0.0096024403612777,,,
36,36,False,-0.009018884426277,,,
48,48,False,0.0087212083969679,,,
29,29,False,-0.0086043442900145,,,
21,21,False,0.0084528955610304,,,
46,46,False,-0.0082982505106073,,,
40,SG_6,False,0.0081784221121825,,,
50,SG_9,False,0.0080423879902881,,,
38,SG_5,False,-0.0080124532547416,,,
26,26,False,0.0073898363782757,,,
37,SG_4,False,-0.007366005795936,,,
28,28,False,0.0063989629249995,,,
23,23,False,0.0059517043682778,,,
10,10,False,0.0058111650059929,,,
5,5,False,-0.005523202370159,,,
17,17,False,-0.0054724527907268,,,
14,14,False,0.0051635050691634,,,
41,41,False,0.0050237341834535,,,
35,35,False,0.0048730901315063,,,
22,22,False,0.0041582980457113,,,
8,8,False,0.003983449191811,,,
15,15,False,-0.0025152093011912,,,
0,0,False,-0.0024875527852147,,,
4,4,False,-0.0019921510317069,,,
25,25,False,0.0018909562313553,,,
43,43,False,0.0013980888076382,,,
16,16,False,-0.0007534735460611,,,
7,7,False,0.0005416063438007,,,
