k,name,in_iM,gene_weight,regulator,function,category
15,15,False,-0.0176839590827675,,,
33,33,False,0.0162846376755301,,,
22,22,False,-0.014006136445482,,,
51,51,False,0.0139933563563595,,,
29,29,False,-0.0138061954828027,,,
0,0,False,0.0134702465284272,,,
30,30,False,-0.0104353593556819,,,
13,13,False,0.0102746942307842,,,
41,41,False,0.0102293112157214,,,
46,46,False,0.0099469647322084,,,
6,6,False,-0.0090485140648719,,,
26,26,False,-0.0087200179642673,,,
34,SG_3,False,0.0086064343621933,,,
10,10,False,-0.0077858991940694,,,
49,49,False,-0.0076910775206188,,,
9,9,False,-0.0066367586071933,,,
11,11,False,-0.0064476701132616,,,
52,52,False,-0.0064031196870297,,,
7,7,False,0.0059675004422018,,,
36,36,False,-0.0059111208790211,,,
17,17,False,-0.005488701884226,,,
42,42,False,-0.0053371830586036,,,
48,48,False,0.0053004624290554,,,
16,16,False,-0.0052943840575934,,,
43,43,False,0.0052129283517101,,,
35,35,False,-0.0052012833507829,,,
28,28,False,-0.0047462712097293,,,
14,14,False,0.0045167360064817,,,
27,27,False,-0.0040079421047799,,,
47,SG_8,False,-0.0039144453981106,,,
44,SG_7,False,-0.003378501315687,,,
12,SG_2,False,-0.0031326666062605,,,
4,4,False,-0.003128107226342,,,
40,SG_6,False,0.0031055575583182,,,
19,19,False,0.0028792738592495,,,
5,5,False,-0.0025490420846355,,,
23,23,False,-0.0025250858421666,,,
2,2,False,-0.0025070797225903,,,
25,25,False,-0.0022436984135321,,,
37,SG_4,False,0.0020279606093736,,,
38,SG_5,False,0.0019765705960151,,,
3,SG_1,False,0.0018692643440665,,,
50,SG_9,False,0.0013483868350466,,,
32,32,False,-0.0013459136097008,,,
18,18,False,-0.0010956984559112,,,
24,24,False,0.001073100504793,,,
45,45,False,-0.0009249254227993,,,
20,20,False,-0.0008622848963641,,,
39,39,False,-0.000446990629351,,,
1,1,False,-0.0003871121634058,,,
31,31,False,-0.0001282297759509,,,
21,21,False,-6.414297925167309e-05,,,
8,8,False,-2.8326723272113448e-05,,,
