k,name,in_iM,gene_weight,regulator,function,category
18,18,False,0.0194674906869029,,,
12,SG_2,False,0.0193976933070554,,,
52,52,False,0.0176534923153863,,,
47,SG_8,False,0.0160028978219502,,,
0,0,False,-0.0145421576566355,,,
17,17,False,-0.0141220606083133,,,
20,20,False,-0.0121365622960976,,,
29,29,False,-0.0115682239248065,,,
10,10,False,-0.0113286610058129,,,
40,SG_6,False,-0.0112772160867187,,,
36,36,False,0.0109815245322309,,,
41,41,False,0.0090877163753539,,,
13,13,False,0.0089894915176486,,,
44,SG_7,False,0.0085816994503686,,,
7,7,False,0.0083826587815565,,,
26,26,False,-0.0082707995971162,,,
5,5,False,-0.0082562479715191,,,
37,SG_4,False,-0.0079129769711816,,,
14,14,False,-0.0075192448514908,,,
15,15,False,0.0074495080546463,,,
33,33,False,0.0070329494946211,,,
6,6,False,-0.0067266453132706,,,
39,39,False,-0.0063637111457289,,,
3,SG_1,False,-0.0059621151864268,,,
48,48,False,0.0054695268527034,,,
8,8,False,0.0053794268128588,,,
35,35,False,-0.0051445181830208,,,
19,19,False,0.0048307656141765,,,
16,16,False,-0.0048046996047511,,,
22,22,False,-0.0048025569091699,,,
42,42,False,0.0044648173248917,,,
30,30,False,-0.0044089772119908,,,
51,51,False,0.004319178501795,,,
50,SG_9,False,0.0041970356870528,,,
21,21,False,-0.0040812086481133,,,
2,2,False,-0.0039739938196505,,,
49,49,False,-0.0035683126811604,,,
11,11,False,-0.0035408015558558,,,
32,32,False,-0.0035317392053522,,,
27,27,False,0.0034387035849474,,,
31,31,False,-0.0033188193565345,,,
23,23,False,0.0028587486830922,,,
4,4,False,-0.0027422299358739,,,
46,46,False,-0.0026847438480723,,,
24,24,False,-0.0024977361373271,,,
9,9,False,0.0022194749802441,,,
45,45,False,0.0015416312990817,,,
43,43,False,0.0014747041290062,,,
28,28,False,0.0010749912336134,,,
38,SG_5,False,0.0007128813126364,,,
34,SG_3,False,0.0007037472340653,,,
1,1,False,-0.0006431906837846,,,
25,25,False,-0.0001261454871419,,,
