k,name,in_iM,gene_weight,regulator,function,category
52,52,False,-0.0185139247856617,,,
16,16,False,0.0124231847124256,,,
27,27,False,-0.0112286299060282,,,
3,SG_1,False,-0.0110759212254615,,,
19,19,False,-0.0093600110224554,,,
29,29,False,-0.0088931488906545,,,
14,14,False,-0.0086999775563855,,,
9,9,False,-0.0082147297679315,,,
33,33,False,-0.0082088957465947,,,
23,23,False,-0.0079765491739341,,,
26,26,False,-0.0076094383012363,,,
45,45,False,-0.0075668743009055,,,
49,49,False,-0.0073871882948546,,,
0,0,False,0.007204434545262,,,
36,36,False,0.0068510549281648,,,
8,8,False,0.006122920028873,,,
20,20,False,0.0056387556016414,,,
28,28,False,0.0055043943840052,,,
32,32,False,-0.0054220759490116,,,
46,46,False,-0.0053799417862897,,,
11,11,False,0.0051545401432336,,,
30,30,False,0.0046929013757848,,,
41,41,False,-0.0045527850045515,,,
48,48,False,-0.0042486526232389,,,
4,4,False,0.0037704619633048,,,
44,SG_7,False,0.0037219741163193,,,
7,7,False,0.0036381204826988,,,
50,SG_9,False,-0.0036362403313898,,,
22,22,False,-0.0035784089238831,,,
5,5,False,-0.0033287044411139,,,
40,SG_6,False,-0.0030328504612993,,,
24,24,False,-0.002972117697017,,,
38,SG_5,False,0.0029595738290029,,,
42,42,False,0.0029521936724996,,,
15,15,False,-0.0029349744777526,,,
51,51,False,0.0026751992957347,,,
1,1,False,-0.0025032385904935,,,
39,39,False,0.0024232062976649,,,
21,21,False,-0.0021448140376992,,,
10,10,False,0.0021248903467934,,,
37,SG_4,False,0.0020996509965261,,,
18,18,False,-0.0020773870459307,,,
17,17,False,-0.0020241610746473,,,
2,2,False,0.002002528206219,,,
35,35,False,-0.0016591068031254,,,
12,SG_2,False,0.0014696734201841,,,
34,SG_3,False,-0.001399876813104,,,
31,31,False,0.0011843905424009,,,
25,25,False,0.0010091203386061,,,
47,SG_8,False,0.0009865052223208,,,
43,43,False,0.0009067483348724,,,
6,6,False,0.000349113269342,,,
13,13,False,0.0003094419043978,,,
