k,name,in_iM,gene_weight,regulator,function,category
39,39,False,0.0228695815442087,,,
51,51,False,-0.0169781007062076,,,
29,29,False,-0.0138683003602061,,,
0,0,False,-0.0129373426718629,,,
13,13,False,-0.0108775886586459,,,
15,15,False,0.0091783695672591,,,
1,1,False,-0.0085681536798921,,,
19,19,False,-0.0081795160954704,,,
24,24,False,0.0081082273915266,,,
48,48,False,-0.0080857351428902,,,
10,10,False,-0.0080098871463503,,,
3,SG_1,False,0.0079677718323847,,,
45,45,False,-0.0078824709982856,,,
17,17,False,-0.007866740917881,,,
36,36,False,-0.0077178512851107,,,
20,20,False,0.007476428391104,,,
7,7,False,-0.0072505743844512,,,
44,SG_7,False,0.0068255277690523,,,
41,41,False,-0.0062891905900229,,,
22,22,False,0.0060775140734092,,,
43,43,False,-0.0055495302924355,,,
32,32,False,-0.0054536708770913,,,
25,25,False,-0.005246018121483,,,
47,SG_8,False,0.0051253305512708,,,
40,SG_6,False,-0.0044993303651018,,,
28,28,False,-0.0043247969098626,,,
26,26,False,-0.0042186642297751,,,
11,11,False,-0.0042142241299211,,,
37,SG_4,False,-0.0039421213231741,,,
14,14,False,-0.0036287473431026,,,
6,6,False,0.003569555331527,,,
5,5,False,0.0032633935476334,,,
12,SG_2,False,0.0031774213513359,,,
38,SG_5,False,0.0029865627068447,,,
50,SG_9,False,0.0028816578463746,,,
30,30,False,0.0028100436900443,,,
16,16,False,-0.002686087384977,,,
4,4,False,-0.0026203535269764,,,
31,31,False,-0.0022349457383634,,,
18,18,False,0.0021788171786709,,,
9,9,False,-0.0021392827298821,,,
8,8,False,-0.0019089285679788,,,
2,2,False,0.0018320084160204,,,
46,46,False,-0.0016943790119266,,,
35,35,False,0.0016462122329348,,,
21,21,False,-0.0009065719479049,,,
49,49,False,-0.0007697218498553,,,
27,27,False,0.0006333226481682,,,
33,33,False,0.0006189717315416,,,
52,52,False,-0.000504492880299,,,
42,42,False,0.0002539648228717,,,
23,23,False,-0.0001893215811774,,,
34,SG_3,False,3.479112695249375e-05,,,
