k,name,in_iM,gene_weight,regulator,function,category
47,SG_8,False,0.0558855271582009,,,
38,SG_5,False,0.0324850881478981,,,
46,46,False,0.029690080628926,,,
41,41,False,-0.0264598240678322,,,
37,SG_4,False,-0.0258919844362536,,,
44,SG_7,False,0.0256269072648029,,,
43,43,False,-0.0252039706214372,,,
6,6,False,-0.0232022150520883,,,
35,35,False,-0.0219544837082133,,,
49,49,False,-0.0207510537961436,,,
12,SG_2,False,0.0187917119226541,,,
18,18,False,0.0168166622005675,,,
9,9,False,-0.0166790827353044,,,
25,25,False,-0.0164340795945697,,,
2,2,False,0.0159388187502958,,,
52,52,False,0.0154222941808835,,,
39,39,False,-0.014169686650038,,,
0,0,False,-0.0128263782849965,,,
48,48,False,0.0123330144555229,,,
23,23,False,0.0117053397838599,,,
31,31,False,-0.0112468864342039,,,
11,11,False,-0.0107776730140241,,,
27,27,False,-0.0103104404574043,,,
50,SG_9,False,0.0098632356027453,,,
3,SG_1,False,-0.009810072532705,,,
42,42,False,0.0097900241966798,,,
4,4,False,0.0096252199873141,,,
7,7,False,0.008771206834402,,,
15,15,False,-0.0080060096571794,,,
20,20,False,-0.0079968787184886,,,
32,32,False,-0.0079650902987541,,,
40,SG_6,False,-0.0078353972617173,,,
51,51,False,-0.0077474680168867,,,
14,14,False,-0.0075995344676203,,,
36,36,False,0.0072826660646842,,,
34,SG_3,False,-0.0069885880567762,,,
26,26,False,-0.0067919840218226,,,
17,17,False,-0.0060879074844344,,,
29,29,False,0.0059914832640699,,,
28,28,False,0.0054185722712526,,,
30,30,False,-0.0040540253992231,,,
13,13,False,-0.0040150847875013,,,
16,16,False,0.0037990034493776,,,
45,45,False,0.0030680898432559,,,
10,10,False,0.0029837679977441,,,
1,1,False,0.0026417463193332,,,
21,21,False,-0.0025586484085292,,,
8,8,False,0.0024949513975543,,,
33,33,False,0.002239974099333,,,
19,19,False,0.0020480331497194,,,
24,24,False,-0.0007193540371511,,,
22,22,False,0.0007042179870627,,,
5,5,False,-0.0002463152590342,,,
