k,name,in_iM,gene_weight,regulator,function,category
17,17,False,0.0282518830590678,,,
39,39,False,0.0266561296847026,,,
45,45,False,0.0172521351782872,,,
7,7,False,-0.0168403116140011,,,
18,18,False,0.0147381716915686,,,
41,41,False,-0.0147306518398743,,,
28,28,False,-0.0145281923626008,,,
13,13,False,-0.014012303754144,,,
31,31,False,-0.012854268231194,,,
10,10,False,0.0125512324176355,,,
4,4,False,-0.0124363903712652,,,
52,52,False,-0.0119704330186762,,,
33,33,False,-0.0118388941830246,,,
36,36,False,-0.0113138927195592,,,
40,SG_6,False,0.0111982467705964,,,
43,43,False,0.0105597763584413,,,
42,42,False,-0.0103928751724817,,,
34,SG_3,False,-0.0100363754563071,,,
44,SG_7,False,-0.0094755813579474,,,
1,1,False,0.008074246365766,,,
2,2,False,-0.0080541146099863,,,
14,14,False,-0.0063885650984354,,,
19,19,False,-0.0058540566940235,,,
46,46,False,-0.0054486122519041,,,
9,9,False,-0.0047433833646313,,,
29,29,False,0.0047381454490416,,,
48,48,False,-0.004328911719001,,,
26,26,False,0.0042368261602739,,,
11,11,False,0.0041554929097686,,,
32,32,False,0.0041092477633699,,,
30,30,False,-0.0037871904506191,,,
37,SG_4,False,-0.0037607367667399,,,
35,35,False,-0.0037214055369746,,,
3,SG_1,False,-0.003526112613895,,,
23,23,False,-0.0034957304421764,,,
15,15,False,-0.0032616054542414,,,
16,16,False,-0.0029745612066371,,,
8,8,False,0.0029014631233867,,,
5,5,False,-0.0028782249380467,,,
24,24,False,0.0027013452431564,,,
22,22,False,-0.0026565310969721,,,
6,6,False,0.0025986571096009,,,
49,49,False,0.0025632075720367,,,
51,51,False,0.0021707828746522,,,
20,20,False,0.0019109263174625,,,
38,SG_5,False,-0.001812947299007,,,
12,SG_2,False,0.0016875981221284,,,
27,27,False,0.0016379903492296,,,
47,SG_8,False,0.0007167203923053,,,
0,0,False,0.0004376803408383,,,
21,21,False,0.0003372723728036,,,
50,SG_9,False,-0.0001532546365625,,,
25,25,False,-8.152195632626227e-06,,,
