k,name,in_iM,gene_weight,regulator,function,category
17,17,True,0.0468459358092244,,,
23,23,True,-0.0412392719504763,,,
24,24,False,0.0340557229417325,,,
7,7,False,0.0275154340079514,,,
20,20,False,-0.0271133354041685,,,
9,9,False,-0.0252304098958467,,,
4,4,False,-0.0247758304402948,,,
11,11,False,0.0223119794771199,,,
29,29,False,0.0220828830330754,,,
37,SG_4,False,-0.0210013971219719,,,
25,25,False,-0.020261328373963,,,
43,43,False,-0.0189864231353108,,,
0,0,False,0.0186081438919634,,,
46,46,False,-0.0180586245765698,,,
6,6,False,0.0171281855106243,,,
15,15,False,-0.0161059546556103,,,
51,51,False,-0.0150230281959201,,,
52,52,False,-0.0143072587544272,,,
40,SG_6,False,0.0134526235660032,,,
33,33,False,-0.0131981473068324,,,
14,14,False,-0.0131411317837122,,,
2,2,False,-0.0121133737334167,,,
41,41,False,-0.0120588305896365,,,
18,18,False,-0.0118695482404034,,,
12,SG_2,False,-0.0110239785147332,,,
32,32,False,0.0098638364900188,,,
1,1,False,0.0082222265789256,,,
26,26,False,0.0077642022258856,,,
21,21,False,-0.0070566674731575,,,
10,10,False,-0.0067800901935194,,,
45,45,False,-0.0067058780324872,,,
50,SG_9,False,-0.0059071884242101,,,
38,SG_5,False,-0.0056523162117349,,,
22,22,False,-0.0055550696924738,,,
8,8,False,-0.0051242798687253,,,
36,36,False,0.004935208336914,,,
31,31,False,0.0040660593010029,,,
39,39,False,0.0038029845564023,,,
5,5,False,-0.003388276028683,,,
16,16,False,0.0033552610984911,,,
13,13,False,0.0027322821581639,,,
27,27,False,-0.0026513398939079,,,
42,42,False,-0.0020593383092285,,,
34,SG_3,False,-0.0015064291290345,,,
28,28,False,0.0014526479095216,,,
48,48,False,-0.001285024898403,,,
19,19,False,0.0012697710392274,,,
35,35,False,0.0012398974190863,,,
49,49,False,-0.0011349194475622,,,
44,SG_7,False,0.0009368298955549,,,
30,30,False,-0.0004281125230822,,,
3,SG_1,False,0.0001635043075493,,,
47,SG_8,False,-7.002162314048764e-05,,,
