k,name,in_iM,gene_weight,regulator,function,category
39,39,True,0.0405630463318223,,,
29,29,True,0.0405627149847664,,,
15,15,False,-0.0377777652026496,,,
0,0,False,0.0328990974840059,,,
23,23,False,0.0229839322160178,,,
33,33,False,-0.0151609898209363,,,
52,52,False,-0.015125336141838,,,
22,22,False,-0.0146763297099836,,,
24,24,False,0.013198318304358,,,
9,9,False,-0.0127308756251857,,,
19,19,False,0.0104263268973012,,,
2,2,False,0.0098693448131112,,,
46,46,False,0.0083926266825001,,,
1,1,False,0.0083220151330938,,,
31,31,False,-0.0079946627476158,,,
7,7,False,-0.0075471696862423,,,
51,51,False,-0.0072958329016846,,,
17,17,False,0.0064940399073342,,,
43,43,False,0.006156342620103,,,
13,13,False,0.0059860079198047,,,
27,27,False,-0.0056207465676479,,,
36,36,False,0.0049129701734921,,,
38,SG_5,False,-0.0048732847435595,,,
10,10,False,-0.004552841980055,,,
25,25,False,-0.0044402600372092,,,
11,11,False,0.0043479520838053,,,
16,16,False,-0.004262740570353,,,
6,6,False,-0.0039582863644618,,,
37,SG_4,False,0.003921376566536,,,
32,32,False,0.003714261415243,,,
5,5,False,-0.00331393794534,,,
8,8,False,0.0032632823818995,,,
18,18,False,0.0032442135412929,,,
40,SG_6,False,-0.0031429320315916,,,
34,SG_3,False,0.0028414025723527,,,
21,21,False,-0.0028263415355185,,,
42,42,False,0.0027256671493767,,,
20,20,False,0.0025647620689401,,,
3,SG_1,False,0.0022260516391505,,,
4,4,False,-0.0020270684990964,,,
14,14,False,-0.0019610769186133,,,
12,SG_2,False,0.0019456140476251,,,
30,30,False,-0.0018339063564374,,,
45,45,False,0.0016557151592164,,,
35,35,False,0.0014139269695648,,,
44,SG_7,False,0.0010956891774154,,,
50,SG_9,False,0.0008953116099497,,,
28,28,False,0.0005262831541215,,,
48,48,False,0.0003937780198436,,,
41,41,False,0.0003917808680496,,,
49,49,False,0.0001615770383759,,,
26,26,False,-6.29034101304128e-05,,,
47,SG_8,False,5.6433013827892695e-06,,,
