k,name,in_iM,gene_weight,regulator,function,category
16,16,False,0.0275098859831833,,,
15,15,False,-0.0273159750962846,,,
7,7,False,0.0256813199450989,,,
18,18,False,-0.0205436419211021,,,
36,36,False,0.0204334021834836,,,
31,31,False,0.0203489807687501,,,
25,25,False,0.0168541954018056,,,
1,1,False,-0.0155402967282312,,,
51,51,False,-0.015502366756682,,,
24,24,False,0.0142050712501647,,,
9,9,False,0.0138114724560964,,,
10,10,False,0.0131242400947644,,,
26,26,False,-0.0115367717986868,,,
20,20,False,-0.0102602310886352,,,
23,23,False,-0.0096524107592595,,,
52,52,False,-0.0095012364452188,,,
30,30,False,-0.0094661529587268,,,
46,46,False,0.0076584858494575,,,
6,6,False,0.0074157644133057,,,
29,29,False,-0.0063512766527803,,,
42,42,False,-0.0063296039550015,,,
28,28,False,0.0054125621405586,,,
43,43,False,0.0046945506881704,,,
22,22,False,0.0045384838658606,,,
14,14,False,-0.0044898428074298,,,
45,45,False,-0.0043984547114231,,,
12,SG_2,False,0.0043394958074412,,,
2,2,False,0.0040969035989246,,,
40,SG_6,False,0.003751459047248,,,
8,8,False,-0.0029745175955049,,,
37,SG_4,False,-0.0025168358912412,,,
4,4,False,0.0024584306864973,,,
33,33,False,-0.0022011481001143,,,
21,21,False,0.0019885636492959,,,
5,5,False,-0.0019477369440411,,,
48,48,False,-0.0018097368692006,,,
34,SG_3,False,-0.0017074969500881,,,
39,39,False,0.0016969033573299,,,
50,SG_9,False,0.0016069524104824,,,
47,SG_8,False,0.0014804150615118,,,
41,41,False,0.0014761391290219,,,
49,49,False,0.0014412141906005,,,
38,SG_5,False,0.0012506369390303,,,
11,11,False,0.0011406673178372,,,
32,32,False,0.001110614800276,,,
13,13,False,-0.0010255723095431,,,
3,SG_1,False,0.0009435699403474,,,
19,19,False,0.0005955461239973,,,
27,27,False,0.0002993283464831,,,
0,0,False,-0.0002750648733088,,,
17,17,False,0.0001222050500017,,,
44,SG_7,False,5.75414831596857e-05,,,
35,35,False,3.0454796738434732e-05,,,
