k,name,in_iM,gene_weight,regulator,function,category
2,2,False,0.0440163220513578,,,
43,43,False,0.0187589444856165,,,
20,20,False,0.0160223376143794,,,
39,39,False,0.0148820674521102,,,
16,16,False,0.0126289365833755,,,
49,49,False,-0.0122378065969257,,,
11,11,False,0.0122277936460297,,,
12,SG_2,False,0.0119976411789797,,,
9,9,False,-0.0119654839481396,,,
44,SG_7,False,0.0116737584791408,,,
50,SG_9,False,-0.0100972578394109,,,
1,1,False,-0.0098441621759189,,,
10,10,False,0.0096731604455591,,,
14,14,False,-0.0093746809704703,,,
25,25,False,0.0092479203505083,,,
3,SG_1,False,0.0086703184465155,,,
48,48,False,-0.0081781460967794,,,
0,0,False,-0.0075719122277999,,,
18,18,False,-0.0074212059284575,,,
13,13,False,0.0069650823857974,,,
40,SG_6,False,-0.0068124915501897,,,
47,SG_8,False,-0.0068085866531558,,,
46,46,False,0.0066974949437567,,,
21,21,False,-0.0066384533129996,,,
52,52,False,0.0065661954056975,,,
45,45,False,-0.0065475052903225,,,
42,42,False,-0.0063095610376269,,,
8,8,False,-0.0062256081049684,,,
5,5,False,-0.0061193997595719,,,
38,SG_5,False,0.0057306632548968,,,
51,51,False,0.0054888017027613,,,
19,19,False,-0.0054726285041808,,,
24,24,False,-0.0045046480663834,,,
30,30,False,0.0043663799267362,,,
4,4,False,-0.004052652843878,,,
22,22,False,0.0038846202809845,,,
41,41,False,-0.0036206629607395,,,
7,7,False,0.0034211457446135,,,
29,29,False,-0.0032821625836072,,,
34,SG_3,False,-0.0022899019756206,,,
27,27,False,0.0021070018909171,,,
26,26,False,-0.0018444168136267,,,
35,35,False,-0.0017660066829503,,,
36,36,False,-0.0015755735315353,,,
6,6,False,-0.0015049503717861,,,
37,SG_4,False,0.0015033481070031,,,
31,31,False,-0.0010175101266249,,,
33,33,False,-0.0009842077113864,,,
32,32,False,0.0008713321475102,,,
28,28,False,-0.0008609800844579,,,
23,23,False,0.0007810921269629,,,
17,17,False,-0.0006236786744467,,,
15,15,False,0.0003819529644575,,,
