k,name,in_iM,gene_weight,regulator,function,category
19,19,True,0.044931970957903,,,
17,17,False,-0.0315180158981657,,,
16,16,False,0.0300921645650405,,,
27,27,False,0.0266840820835806,,,
36,36,False,-0.0248553834016308,,,
1,1,False,0.0219277534820196,,,
22,22,False,-0.0149904397900406,,,
24,24,False,-0.0142848177526622,,,
29,29,False,-0.0138283368960582,,,
51,51,False,0.0137976601943255,,,
28,28,False,-0.0125408272608194,,,
21,21,False,-0.012458006628383,,,
31,31,False,0.0117841248174079,,,
18,18,False,-0.011556781290433,,,
20,20,False,-0.0112025851414302,,,
11,11,False,-0.009616268899327,,,
30,30,False,-0.0094960638190363,,,
25,25,False,0.0091500623690686,,,
52,52,False,-0.0088805013547922,,,
14,14,False,0.0088199960294698,,,
45,45,False,-0.0079659908938227,,,
7,7,False,0.0079391906589574,,,
3,SG_1,False,0.0078730261343341,,,
38,SG_5,False,0.006285414412999,,,
15,15,False,-0.005283486628492,,,
37,SG_4,False,0.0051279366632616,,,
43,43,False,0.0049060539498864,,,
0,0,False,-0.0047154339611769,,,
10,10,False,0.0044918270529954,,,
35,35,False,0.0043598331901319,,,
40,SG_6,False,-0.0042920196157475,,,
41,41,False,0.0037375260487188,,,
32,32,False,0.0036485156730502,,,
39,39,False,0.0033158729464453,,,
49,49,False,-0.0032798263626547,,,
12,SG_2,False,0.003276559702963,,,
6,6,False,-0.0031292462551554,,,
50,SG_9,False,0.0030064460274464,,,
23,23,False,-0.0028749358813126,,,
44,SG_7,False,-0.0019989218510803,,,
46,46,False,0.0018584423392102,,,
4,4,False,-0.0015983489905282,,,
42,42,False,-0.0012004176413766,,,
8,8,False,-0.0011862041473391,,,
34,SG_3,False,-0.0010417748965674,,,
26,26,False,0.0010311821134572,,,
13,13,False,0.0009050558924704,,,
48,48,False,0.000886943345772,,,
47,SG_8,False,-0.0008386001184581,,,
2,2,False,0.0007221790132693,,,
9,9,False,-0.0004460119729189,,,
5,5,False,0.0004292152238041,,,
33,33,False,0.0003614675800755,,,
