k,name,in_iM,gene_weight,regulator,function,category
15,15,False,-0.0250974142346438,,,
49,49,False,-0.0230155317323301,,,
46,46,False,-0.0208179184951184,,,
44,SG_7,False,-0.0176077491664722,,,
29,29,False,-0.0137849182674845,,,
51,51,False,0.0136036768453889,,,
36,36,False,-0.0134298461550295,,,
7,7,False,0.0130037556452448,,,
10,10,False,0.0124793782472831,,,
20,20,False,0.0121640048779418,,,
19,19,False,-0.0121595495376108,,,
39,39,False,-0.0112551180439807,,,
40,SG_6,False,0.0105481279190442,,,
16,16,False,-0.0102089000013888,,,
4,4,False,0.0093381718395476,,,
25,25,False,0.0093369919456029,,,
37,SG_4,False,0.0092796682666114,,,
18,18,False,-0.0088655060948237,,,
33,33,False,-0.0081611758699501,,,
41,41,False,0.0076040160942732,,,
3,SG_1,False,-0.0074629578218626,,,
23,23,False,0.0068206663128698,,,
27,27,False,-0.0068164221926047,,,
0,0,False,-0.0067832588128474,,,
11,11,False,0.0065168378812424,,,
48,48,False,-0.0064974533131703,,,
45,45,False,-0.0063247306171784,,,
24,24,False,-0.0060750792678691,,,
50,SG_9,False,-0.0047167953715479,,,
17,17,False,0.0046804933608873,,,
38,SG_5,False,0.004411082518577,,,
9,9,False,0.0041971907242314,,,
13,13,False,-0.0038837434143816,,,
34,SG_3,False,-0.0037169234149561,,,
30,30,False,-0.003284399097629,,,
43,43,False,-0.0031980335230084,,,
35,35,False,0.0027493710746334,,,
32,32,False,-0.0024687571596197,,,
42,42,False,0.0022694245392768,,,
6,6,False,-0.0021888283421764,,,
12,SG_2,False,-0.0021816220826808,,,
14,14,False,-0.0019165325510149,,,
26,26,False,-0.0018660223830109,,,
2,2,False,0.0016284154829054,,,
1,1,False,0.0014016250607144,,,
47,SG_8,False,0.0013596073064677,,,
21,21,False,-0.0011710308327849,,,
31,31,False,-0.0007786172131033,,,
22,22,False,-0.0007437106484938,,,
5,5,False,-0.000705217435242,,,
28,28,False,-0.0006874050247423,,,
52,52,False,0.0006141319340066,,,
8,8,False,0.0001537868302436,,,
