k,name,in_iM,gene_weight,regulator,function,category
21,21,False,0.0448594432364491,,,
27,27,False,0.0335551539930251,,,
17,17,False,0.0317516903557899,,,
49,49,False,-0.0261392745702238,,,
29,29,False,0.0237821895188009,,,
35,35,False,0.0207905340318207,,,
47,SG_8,False,0.020612627476817,,,
6,6,False,0.0183622572763895,,,
9,9,False,-0.0165681545270918,,,
52,52,False,-0.0155226885947832,,,
41,41,False,0.0146431878784569,,,
3,SG_1,False,-0.0143573180343898,,,
26,26,False,0.0134543854739284,,,
51,51,False,-0.0125869326700932,,,
23,23,False,-0.0120156090020299,,,
4,4,False,-0.0119123246148185,,,
7,7,False,-0.010724888662209,,,
19,19,False,0.0104600654852123,,,
32,32,False,-0.0100178423695528,,,
10,10,False,0.0098341518593941,,,
5,5,False,0.0096749913548943,,,
18,18,False,-0.0088621249431273,,,
20,20,False,-0.0083154491181328,,,
39,39,False,-0.007587612376335,,,
40,SG_6,False,-0.0073324343929005,,,
44,SG_7,False,0.0071583952810818,,,
50,SG_9,False,0.0070825562919441,,,
36,36,False,0.0068009302537067,,,
24,24,False,-0.0061593976516574,,,
34,SG_3,False,0.0060967552932328,,,
2,2,False,0.0058317308828156,,,
8,8,False,0.0052122230665018,,,
31,31,False,0.0051036639265541,,,
12,SG_2,False,0.004832897560778,,,
13,13,False,-0.0047793610144004,,,
25,25,False,-0.0047609984440673,,,
0,0,False,-0.0044425112965912,,,
11,11,False,0.0039440636904125,,,
30,30,False,0.0037998386548706,,,
42,42,False,-0.0029505504556916,,,
14,14,False,0.0028648500855054,,,
28,28,False,0.0028364982016822,,,
37,SG_4,False,-0.0027341289499659,,,
1,1,False,0.0020281780188904,,,
43,43,False,-0.0017894167023812,,,
16,16,False,0.001488951218434,,,
46,46,False,-0.0014239170828017,,,
33,33,False,-0.0014187857927824,,,
15,15,False,-0.0013013284449568,,,
38,SG_5,False,0.001179394195655,,,
22,22,False,-0.0003461494998635,,,
48,48,False,-0.0002747339455863,,,
45,45,False,5.16713566326916e-07,,,
