k,name,in_iM,gene_weight,regulator,function,category
23,23,False,-0.0238823726739592,,,
41,41,False,-0.0222617289034414,,,
17,17,False,-0.0160938395846337,,,
10,10,False,-0.0109120568194711,,,
43,43,False,0.0096692726311625,,,
22,22,False,0.0089351314982618,,,
45,45,False,0.0087469042821392,,,
46,46,False,-0.0080007257187966,,,
12,SG_2,False,-0.0077106161130365,,,
30,30,False,-0.0076298874642555,,,
50,SG_9,False,-0.006989788541641,,,
39,39,False,0.0065360121368366,,,
33,33,False,-0.0060873394711249,,,
14,14,False,0.0060168403548538,,,
18,18,False,-0.0060046400740822,,,
48,48,False,0.0058704456845522,,,
47,SG_8,False,-0.0054975908670108,,,
2,2,False,0.0053228013463837,,,
26,26,False,0.0049790439053068,,,
29,29,False,-0.0048039993075243,,,
9,9,False,0.0043359495844157,,,
8,8,False,-0.0041588686949669,,,
6,6,False,0.0041219914381622,,,
16,16,False,0.0040934338009861,,,
42,42,False,0.0040111243218363,,,
1,1,False,0.0037334461959771,,,
35,35,False,0.0034806256217327,,,
49,49,False,0.0033035001536794,,,
4,4,False,0.003287446970392,,,
20,20,False,-0.0032157214223676,,,
21,21,False,0.0031945896327909,,,
13,13,False,0.0031547188765325,,,
36,36,False,-0.0028280229535538,,,
37,SG_4,False,-0.0026767855363145,,,
15,15,False,0.0026037881794832,,,
27,27,False,-0.0025917974403246,,,
0,0,False,0.0024678982915405,,,
5,5,False,-0.0022484046255626,,,
51,51,False,0.0021144008502134,,,
40,SG_6,False,-0.0020760889295714,,,
31,31,False,-0.0019163159639908,,,
19,19,False,-0.0017504324231253,,,
44,SG_7,False,0.0017027011543519,,,
24,24,False,0.001637596002622,,,
32,32,False,-0.0013625051573861,,,
38,SG_5,False,-0.0012096839005307,,,
7,7,False,0.0011689437946473,,,
28,28,False,-0.0010981872160657,,,
52,52,False,0.0010196021704124,,,
34,SG_3,False,-0.0009051888164443,,,
11,11,False,0.0007962830041061,,,
25,25,False,-0.0006360764979975,,,
3,SG_1,False,0.0002586338768867,,,
