k,name,in_iM,gene_weight,regulator,function,category
39,39,True,0.0365887934310572,,,
1,1,False,-0.0221125297865784,,,
29,29,False,-0.0163171875030132,,,
23,23,False,0.0129658332770132,,,
14,14,False,-0.0112944546546096,,,
7,7,False,-0.0088792125116879,,,
49,49,False,0.0086737524323085,,,
16,16,False,0.008131246452369,,,
19,19,False,-0.0075070915710524,,,
17,17,False,0.0073950948113475,,,
50,SG_9,False,-0.0072709582165561,,,
45,45,False,0.0068211328566524,,,
42,42,False,-0.0065472171572317,,,
27,27,False,0.0065359659591223,,,
52,52,False,-0.0065129608421605,,,
3,SG_1,False,-0.0063237221492622,,,
44,SG_7,False,0.0059982028127735,,,
33,33,False,0.005884948020097,,,
15,15,False,-0.0056705033692012,,,
30,30,False,0.0056381516585914,,,
41,41,False,0.0054556776824065,,,
0,0,False,-0.0052855265772753,,,
4,4,False,-0.0047086748602357,,,
21,21,False,-0.0046609890081064,,,
46,46,False,-0.0045966399060547,,,
35,35,False,-0.0043632459129444,,,
31,31,False,-0.0038401472601835,,,
10,10,False,0.0033846929023533,,,
25,25,False,0.0033478488054831,,,
37,SG_4,False,-0.0032119966532754,,,
11,11,False,0.0030790970048843,,,
51,51,False,-0.0027104955751566,,,
18,18,False,0.0021139476428398,,,
47,SG_8,False,0.0020074751511459,,,
48,48,False,-0.0018527161521162,,,
26,26,False,0.0018500132900432,,,
22,22,False,-0.0016066812442769,,,
20,20,False,0.0014087815865906,,,
28,28,False,0.0012795164788938,,,
40,SG_6,False,0.0011883884977513,,,
5,5,False,-0.0011330629655114,,,
34,SG_3,False,0.0009072761545892,,,
8,8,False,-0.0008764289372042,,,
24,24,False,0.000780936280385,,,
32,32,False,-0.0006878375063096,,,
6,6,False,-0.0006637509444528,,,
9,9,False,-0.0005879922870686,,,
2,2,False,-0.0005237866045895,,,
36,36,False,-0.0003669939720552,,,
13,13,False,-0.0001947689515733,,,
12,SG_2,False,-0.0001926404200431,,,
43,43,False,0.0001234211576143,,,
38,SG_5,False,0.0001107140162199,,,
