k,name,in_iM,gene_weight,regulator,function,category
18,18,False,0.0409980058633654,,,
17,17,False,0.0318255080384381,,,
29,29,False,-0.023950995514999,,,
20,20,False,0.022262082388138,,,
25,25,False,-0.0197647839232299,,,
39,39,False,0.0197265005922559,,,
10,10,False,-0.0170154085678458,,,
43,43,False,-0.0170007697689611,,,
1,1,False,0.0138855935325564,,,
16,16,False,-0.0138477008991552,,,
24,24,False,0.0130649222724651,,,
41,41,False,0.011929961425931,,,
12,SG_2,False,0.0118834739864345,,,
48,48,False,-0.0106800235072122,,,
36,36,False,-0.0102981221480147,,,
51,51,False,-0.01010285963856,,,
45,45,False,-0.0097663286981161,,,
23,23,False,0.0090398456190013,,,
19,19,False,0.0088455387028192,,,
50,SG_9,False,-0.0087024149793059,,,
44,SG_7,False,-0.0086903429202796,,,
35,35,False,0.0079920416003757,,,
34,SG_3,False,0.0079678516467367,,,
52,52,False,0.0075859447617018,,,
11,11,False,0.0071430540402493,,,
15,15,False,0.0069154402766738,,,
27,27,False,-0.0068067781959507,,,
28,28,False,0.0062464485516312,,,
33,33,False,-0.0061608299847743,,,
32,32,False,-0.0060347901287177,,,
42,42,False,-0.0056350108964599,,,
49,49,False,-0.0055454503945282,,,
22,22,False,0.0054799486868115,,,
26,26,False,0.0051829695178216,,,
14,14,False,0.0047254656276287,,,
8,8,False,-0.004203344803201,,,
5,5,False,-0.0039195249995429,,,
2,2,False,0.0037974433450745,,,
31,31,False,-0.0035089435985501,,,
30,30,False,0.0034778869424378,,,
37,SG_4,False,0.0029789420570455,,,
47,SG_8,False,0.002523703781841,,,
38,SG_5,False,0.002330740495885,,,
40,SG_6,False,0.0016660743119777,,,
3,SG_1,False,-0.0014989091598492,,,
13,13,False,0.0014194742769866,,,
21,21,False,-0.0011519577936852,,,
7,7,False,-0.0009987119087754,,,
9,9,False,-0.0007207523651933,,,
4,4,False,-0.000510396868257,,,
0,0,False,0.0004667859329134,,,
6,6,False,-0.0003477470077336,,,
46,46,False,0.0002827269796204,,,
