k,name,in_iM,gene_weight,regulator,function,category
1,1,False,0.0358498004895211,,,
11,11,False,0.0354304464799405,,,
31,31,False,0.027835611250991,,,
19,19,False,-0.0231953686392203,,,
27,27,False,0.0224341214156625,,,
16,16,False,0.0194432939249866,,,
18,18,False,-0.0184187725943631,,,
36,36,False,-0.0182039486854177,,,
21,21,False,-0.0173043582783801,,,
29,29,False,-0.0156232603615035,,,
40,SG_6,False,0.0150946929721123,,,
38,SG_5,False,-0.0143120000858486,,,
49,49,False,0.0137765433692949,,,
15,15,False,0.0133542491446249,,,
41,41,False,0.0126500817833649,,,
2,2,False,-0.0122740313687441,,,
30,30,False,-0.0114096686838915,,,
37,SG_4,False,-0.0113808109174614,,,
22,22,False,-0.0106712853012077,,,
52,52,False,-0.0104786184789291,,,
28,28,False,0.0088107870281855,,,
42,42,False,0.0087270347831573,,,
14,14,False,-0.0086569428208068,,,
12,SG_2,False,-0.0085541863492691,,,
7,7,False,0.0084332252524953,,,
24,24,False,0.0082746770855716,,,
43,43,False,-0.0076446115373223,,,
0,0,False,-0.0067438703905145,,,
34,SG_3,False,-0.0066830891062599,,,
6,6,False,-0.0064093033973309,,,
44,SG_7,False,-0.0063325967356983,,,
50,SG_9,False,0.0060712859521592,,,
17,17,False,0.0051850646564354,,,
25,25,False,0.0050023422791759,,,
20,20,False,-0.0049511157050971,,,
5,5,False,-0.0045790142895319,,,
48,48,False,0.0040258671350281,,,
10,10,False,-0.00383588099905,,,
51,51,False,-0.0038349545966344,,,
35,35,False,-0.0035094057608127,,,
32,32,False,0.0031760979255805,,,
47,SG_8,False,-0.0031264743337888,,,
39,39,False,0.0030692617434057,,,
4,4,False,-0.0027923386477138,,,
26,26,False,-0.0026458032628476,,,
45,45,False,-0.0026250370623357,,,
23,23,False,-0.0024944378626889,,,
33,33,False,-0.0017038232553874,,,
13,13,False,-0.0014387748902688,,,
9,9,False,0.0009033371552383,,,
46,46,False,-0.0008203144511436,,,
8,8,False,0.0004717131544924,,,
3,SG_1,False,0.0001798923618675,,,
