k,name,in_iM,gene_weight,regulator,function,category
33,33,True,-0.0345737434184989,,,
1,1,False,-0.0253804405743957,,,
15,15,False,0.0209540657377081,,,
39,39,False,0.0177907745909757,,,
23,23,False,0.0133662180835416,,,
11,11,False,-0.011426510877129,,,
52,52,False,0.011056779600138,,,
38,SG_5,False,-0.0107986774319634,,,
51,51,False,0.0103580702920314,,,
44,SG_7,False,-0.0102363244692899,,,
42,42,False,0.0090246084480489,,,
30,30,False,-0.0088025466594715,,,
18,18,False,-0.0086830923088839,,,
47,SG_8,False,-0.0075185329704287,,,
35,35,False,0.0068602304652006,,,
20,20,False,-0.0067816202963454,,,
26,26,False,-0.0067714795911509,,,
3,SG_1,False,0.0066695854751168,,,
36,36,False,-0.0065220880293426,,,
17,17,False,-0.0062548138985524,,,
28,28,False,-0.0061396134160402,,,
29,29,False,-0.0059857704780891,,,
7,7,False,0.0059358896951557,,,
8,8,False,-0.005906760638169,,,
14,14,False,-0.0058173614598339,,,
24,24,False,0.0054838401879317,,,
5,5,False,-0.0049017894776255,,,
48,48,False,-0.0046205335495677,,,
50,SG_9,False,0.0045670174029495,,,
27,27,False,-0.0044259100048529,,,
4,4,False,0.0042565927271919,,,
37,SG_4,False,-0.0035687979120549,,,
0,0,False,-0.0035160225992262,,,
13,13,False,-0.0035111932678709,,,
41,41,False,0.0034318424929502,,,
31,31,False,0.0033663818306827,,,
43,43,False,0.0030508820975786,,,
21,21,False,-0.0030220604644874,,,
12,SG_2,False,0.0028796446734631,,,
19,19,False,-0.0028448882855252,,,
10,10,False,-0.0027934152262273,,,
6,6,False,-0.0025185617441452,,,
9,9,False,0.0023507860660115,,,
2,2,False,-0.0023337322531819,,,
49,49,False,-0.0020509965006271,,,
45,45,False,-0.0018512130941162,,,
25,25,False,0.0012388530543389,,,
34,SG_3,False,0.0010845963315963,,,
32,32,False,0.0010426058373409,,,
22,22,False,0.0005823532932167,,,
46,46,False,-0.0004307371522655,,,
16,16,False,0.0002585500506012,,,
40,SG_6,False,0.0001958933589564,,,
