k,name,in_iM,gene_weight,regulator,function,category
29,29,False,0.0170388563212368,,,
43,43,False,-0.0169992406072157,,,
41,41,False,0.0168438983630238,,,
7,7,False,-0.0167670624032445,,,
15,15,False,0.0144122278203702,,,
0,0,False,0.0136256981771517,,,
22,22,False,0.011668856595223,,,
51,51,False,-0.010839575601844,,,
1,1,False,-0.0093578247664656,,,
25,25,False,-0.0092457477585527,,,
42,42,False,0.0089859077928563,,,
30,30,False,-0.0083516475528014,,,
52,52,False,0.0082565496305765,,,
3,SG_1,False,0.0079560779274991,,,
33,33,False,0.007828008465127,,,
16,16,False,-0.0077858478610004,,,
45,45,False,0.0077724992847534,,,
38,SG_5,False,-0.0074494465570149,,,
28,28,False,-0.0071816784272638,,,
50,SG_9,False,-0.0069222831918921,,,
47,SG_8,False,0.0062341497798591,,,
14,14,False,-0.0062209697635185,,,
48,48,False,0.0061337850768733,,,
9,9,False,0.0059340679613056,,,
5,5,False,-0.0054282525934932,,,
6,6,False,-0.0052190225226195,,,
40,SG_6,False,0.0050010649459396,,,
18,18,False,-0.0046804190748809,,,
17,17,False,0.0046316721687945,,,
44,SG_7,False,0.0044866144131935,,,
10,10,False,-0.0044341443114665,,,
35,35,False,0.0037917879674325,,,
39,39,False,-0.0035308288767163,,,
12,SG_2,False,-0.0032735463907691,,,
21,21,False,-0.0030718957790425,,,
36,36,False,0.0028867525660887,,,
2,2,False,-0.0028867509852059,,,
37,SG_4,False,0.0028477370275088,,,
11,11,False,-0.002658319509703,,,
23,23,False,-0.002315318660053,,,
32,32,False,0.0022099039778838,,,
19,19,False,-0.0021103074053348,,,
24,24,False,0.0020962675865305,,,
20,20,False,-0.001954391772092,,,
26,26,False,-0.0016681816295754,,,
49,49,False,0.0015278711381424,,,
34,SG_3,False,-0.0013400215270769,,,
8,8,False,-0.0009531763663634,,,
13,13,False,-0.0008644978084665,,,
31,31,False,0.0007644314310649,,,
27,27,False,-0.0001535875646734,,,
4,4,False,-6.243482780458336e-05,,,
46,46,False,1.411910246829464e-05,,,
