k,name,in_iM,gene_weight,regulator,function,category
11,11,False,0.0346209586066011,,,
18,18,False,0.0192889366131388,,,
2,2,False,-0.0158172192320068,,,
24,24,False,-0.0142083376215394,,,
16,16,False,0.0140819051114196,,,
28,28,False,0.0119273681787218,,,
13,13,False,0.0112687428324648,,,
51,51,False,-0.0108167742100651,,,
20,20,False,-0.0104983080359737,,,
21,21,False,-0.0104396090302781,,,
41,41,False,0.0101142041825154,,,
17,17,False,-0.0088196129863506,,,
29,29,False,0.0085543961753435,,,
45,45,False,0.0083433175466268,,,
14,14,False,-0.007635024237055,,,
35,35,False,0.007553016188788,,,
7,7,False,0.0067951834590978,,,
19,19,False,-0.0063274093226466,,,
5,5,False,-0.0061382156159876,,,
39,39,False,-0.0060247615823906,,,
50,SG_9,False,-0.0058496131505358,,,
0,0,False,0.005606989357703,,,
1,1,False,-0.0052807013194206,,,
32,32,False,0.0050247114460317,,,
42,42,False,0.0047716116003655,,,
37,SG_4,False,-0.0046552008025115,,,
34,SG_3,False,-0.0046328803901762,,,
43,43,False,-0.0044948926060955,,,
26,26,False,-0.0042083656607948,,,
33,33,False,-0.0035591147906727,,,
46,46,False,-0.0031497947510854,,,
44,SG_7,False,0.0030681623367491,,,
4,4,False,0.0028224847403519,,,
40,SG_6,False,-0.0026953827084145,,,
25,25,False,0.0024892120959714,,,
3,SG_1,False,0.0023809367246865,,,
10,10,False,-0.0020889995991409,,,
49,49,False,-0.0019934485323396,,,
15,15,False,0.0018501823084675,,,
30,30,False,-0.001678437649269,,,
31,31,False,0.0015391913915802,,,
47,SG_8,False,-0.0015129725109015,,,
27,27,False,-0.0011404100924869,,,
48,48,False,-0.001104302056029,,,
9,9,False,0.0009674221949033,,,
52,52,False,0.0009581822946615,,,
23,23,False,-0.000920529312659,,,
12,SG_2,False,0.000785884874354,,,
8,8,False,0.0007592575529475,,,
22,22,False,0.0005859071672915,,,
36,36,False,-0.000509794827146,,,
38,SG_5,False,-0.0002968517392934,,,
6,6,False,-7.312674428341882e-05,,,
