k,name,in_iM,gene_weight,regulator,function,category
39,39,False,-0.0159365141918285,,,
10,10,False,-0.0156311720634038,,,
52,52,False,-0.0117448577713948,,,
18,18,False,0.011194622732061,,,
17,17,False,-0.0088583751364502,,,
23,23,False,0.0082491438026428,,,
11,11,False,0.0078346425713352,,,
44,SG_7,False,-0.0072662603962921,,,
33,33,False,-0.0069874072435909,,,
43,43,False,-0.006951761781976,,,
9,9,False,-0.0069448783404824,,,
26,26,False,-0.0064193270940408,,,
29,29,False,-0.0062322640755871,,,
46,46,False,0.0057645730330372,,,
20,20,False,-0.0056248541904706,,,
41,41,False,-0.0055379464140359,,,
45,45,False,0.0053075817407973,,,
31,31,False,0.0052221345981991,,,
16,16,False,0.0051344913337574,,,
3,SG_1,False,0.0051177014463847,,,
1,1,False,-0.0050481019540857,,,
12,SG_2,False,0.0044076665531306,,,
49,49,False,0.0044050502815291,,,
2,2,False,-0.0042777404105002,,,
15,15,False,-0.0040790348701762,,,
24,24,False,0.0039827901576341,,,
28,28,False,0.0038329918958135,,,
35,35,False,0.0033587803806733,,,
36,36,False,-0.003354286802495,,,
13,13,False,-0.0032326729786724,,,
40,SG_6,False,-0.0031409895099165,,,
51,51,False,0.0030443623266628,,,
8,8,False,-0.0029177792545053,,,
5,5,False,-0.0029080558106974,,,
21,21,False,-0.0024349612706011,,,
47,SG_8,False,0.0022531155586157,,,
22,22,False,0.0020872536032948,,,
27,27,False,0.0019353807263758,,,
50,SG_9,False,-0.0018054821751942,,,
37,SG_4,False,-0.0014846970782477,,,
0,0,False,-0.0013318716669203,,,
42,42,False,0.0012860684857495,,,
32,32,False,-0.0012493570072335,,,
14,14,False,0.0011474685856521,,,
4,4,False,-0.0009992091412381,,,
7,7,False,-0.0007569713591877,,,
38,SG_5,False,-0.0006792053366704,,,
34,SG_3,False,-0.0005786502862799,,,
48,48,False,0.0005093164972394,,,
6,6,False,0.0004409281016105,,,
25,25,False,-0.0003075070708461,,,
19,19,False,-0.0002231437571447,,,
30,30,False,0.000156976982461,,,
