k,name,in_iM,gene_weight,regulator,function,category
0,0,True,0.0461796125269662,,,
49,49,False,-0.021672820658703,,,
52,52,False,0.0176032386486433,,,
39,39,False,0.0169699724147741,,,
23,23,False,-0.0166373998180064,,,
10,10,False,0.0150493704607251,,,
15,15,False,-0.0145397701962772,,,
28,28,False,0.0127754914279624,,,
9,9,False,-0.0122375079605641,,,
14,14,False,-0.0115949469364299,,,
34,SG_3,False,-0.0113697165457862,,,
42,42,False,-0.0113471556963778,,,
46,46,False,-0.011220198109891,,,
29,29,False,-0.0089203179136226,,,
43,43,False,0.0088936581375392,,,
25,25,False,-0.008796905921247,,,
24,24,False,-0.0081980436276326,,,
35,35,False,0.0081221435013772,,,
2,2,False,-0.008082973633583,,,
51,51,False,-0.0063805274342107,,,
12,SG_2,False,0.0061093563891407,,,
48,48,False,0.0057176672712313,,,
45,45,False,-0.0056336107364336,,,
31,31,False,-0.0056058854652339,,,
27,27,False,-0.0054507925064901,,,
18,18,False,-0.0053568543469857,,,
37,SG_4,False,-0.005082689166205,,,
17,17,False,-0.0050744780774544,,,
26,26,False,-0.0047850138258083,,,
21,21,False,-0.0043207986054538,,,
41,41,False,-0.0037077333978071,,,
4,4,False,-0.003616320022949,,,
19,19,False,-0.0028145046050047,,,
22,22,False,0.0027885950156382,,,
16,16,False,-0.0024885763668482,,,
47,SG_8,False,-0.0023057959467602,,,
5,5,False,0.002240514083365,,,
11,11,False,-0.0020899110442181,,,
1,1,False,-0.0018682864993977,,,
50,SG_9,False,0.0015327362592822,,,
32,32,False,-0.0014374429889846,,,
8,8,False,-0.001276203197782,,,
13,13,False,0.000798656542989,,,
20,20,False,-0.0007778131532003,,,
36,36,False,0.0007706079367714,,,
30,30,False,-0.0006524833964731,,,
44,SG_7,False,-0.0005627497835286,,,
7,7,False,-0.0004710134489995,,,
33,33,False,0.0004078438808008,,,
38,SG_5,False,-0.0003133420800828,,,
6,6,False,-0.0002805307318605,,,
3,SG_1,False,-0.0002334822838996,,,
40,SG_6,False,-0.0001948661830859,,,
