k,name,in_iM,gene_weight,regulator,function,category
39,39,False,0.0254642538931825,,,
23,23,False,-0.0221847932977998,,,
33,33,False,0.0177442480121592,,,
8,8,False,0.0169039377539522,,,
20,20,False,0.0162720329084345,,,
38,SG_5,False,-0.0117086814563276,,,
19,19,False,-0.0105885936599416,,,
7,7,False,-0.0099153312443892,,,
51,51,False,0.0098018342524183,,,
52,52,False,0.0094431367587611,,,
18,18,False,-0.0088710597291617,,,
1,1,False,-0.0084215178654293,,,
10,10,False,-0.0082130664606585,,,
0,0,False,0.0078107179166843,,,
22,22,False,-0.0076714941668747,,,
29,29,False,0.0068925618934022,,,
25,25,False,0.0068672710928127,,,
6,6,False,-0.0065778960928064,,,
15,15,False,0.0065071287742164,,,
49,49,False,0.006222316819444,,,
11,11,False,-0.0060201001482632,,,
41,41,False,-0.0059421854141918,,,
14,14,False,-0.0054453140871024,,,
3,SG_1,False,0.0050302199279475,,,
26,26,False,-0.0038607308081158,,,
36,36,False,-0.0038315019214099,,,
40,SG_6,False,0.0036040651291508,,,
5,5,False,-0.0035680114792465,,,
9,9,False,-0.0032287556386135,,,
2,2,False,-0.0026284081611347,,,
31,31,False,0.0023662139910433,,,
27,27,False,0.0022493021690702,,,
28,28,False,0.0019575411262947,,,
12,SG_2,False,-0.001873806898655,,,
24,24,False,0.0017157631410753,,,
45,45,False,0.001623707964581,,,
43,43,False,0.0016227734989711,,,
17,17,False,0.0014701980383242,,,
34,SG_3,False,-0.0011658157566775,,,
42,42,False,0.0010180313488859,,,
32,32,False,0.0010116686009783,,,
21,21,False,-0.0009184011322232,,,
48,48,False,0.0008604174120585,,,
50,SG_9,False,0.000759420912716,,,
30,30,False,-0.0006144740378125,,,
44,SG_7,False,0.0004438918591985,,,
37,SG_4,False,0.0004258224083402,,,
47,SG_8,False,0.0003952913023745,,,
4,4,False,0.0002791628739275,,,
16,16,False,0.0002321342342731,,,
35,35,False,0.0002233909661589,,,
46,46,False,-0.0001575703534306,,,
13,13,False,-0.0001537435219955,,,
